mydate;year;month;day;var
2015-03-01;2015;3;1;21.96875
2015-03-02;2015;3;2;23.3125
2015-03-03;2015;3;3;22.3125
2015-03-04;2015;3;4;21.65625
2015-03-05;2015;3;5;20.0625
2015-03-06;2015;3;6;22.234375
2015-03-07;2015;3;7;16.828125
2015-03-08;2015;3;8;14.859375
2015-03-09;2015;3;9;12.9609375
2015-03-10;2015;3;10;9.640625
2015-03-11;2015;3;11;13.4140625
2015-03-12;2015;3;12;16.953125
2015-03-13;2015;3;13;10.0546875
2015-03-14;2015;3;14;11.2265625
2015-03-15;2015;3;15;9.078125
2015-03-16;2015;3;16;13.796875
2015-03-17;2015;3;17;15.1953125
2015-03-18;2015;3;18;10.4375
2015-03-19;2015;3;19;8.5703125
2015-03-20;2015;3;20;8.375
2015-03-21;2015;3;21;11.6484375
2015-03-22;2015;3;22;14.640625
2015-03-23;2015;3;23;14.3828125
2015-03-24;2015;3;24;19.078125
2015-03-25;2015;3;25;21.375
2015-03-26;2015;3;26;20.671875
2015-03-27;2015;3;27;16.96875
2015-03-28;2015;3;28;17.0625
2015-03-29;2015;3;29;17.359375
2015-03-30;2015;3;30;17.265625
2015-03-31;2015;3;31;10.9921875
2015-04-01;2015;4;1;16.3125
2015-04-02;2015;4;2;17.90625
2015-04-03;2015;4;3;19.015625
2015-04-04;2015;4;4;18.546875
2015-04-05;2015;4;5;13.40625
2015-04-06;2015;4;6;11.2890625
2015-04-07;2015;4;7;15.25
2015-04-08;2015;4;8;18.828125
2015-04-09;2015;4;9;18.046875
2015-04-10;2015;4;10;18.09375
2015-04-11;2015;4;11;18.21875
2015-04-12;2015;4;12;20.609375
