mydate;year;month;day;var
1981-03-16;1981;3;16;0.767150223255157
1981-03-17;1981;3;17;0.416183829307556
1981-03-18;1981;3;18;0.571006655693054
1981-03-19;1981;3;19;0.807260811328888
1981-03-20;1981;3;20;1.11097145080566
1981-03-21;1981;3;21;0.845312595367432
1981-03-22;1981;3;22;1.55718123912811
1981-03-23;1981;3;23;1.79965853691101
1981-03-24;1981;3;24;2.16640686988831
1981-03-25;1981;3;25;2.45527768135071
1981-03-26;1981;3;26;2.09436678886414
1981-03-27;1981;3;27;2.41618251800537
1981-03-28;1981;3;28;1.70155870914459
1981-03-29;1981;3;29;1.72953009605408
1981-03-30;1981;3;30;1.37747883796692
1981-03-31;1981;3;31;0.714493453502655
1981-04-01;1981;4;1;1.02868950366974
1981-04-02;1981;4;2;1.5743213891983
1981-04-03;1981;4;3;1.40135562419891
1981-04-04;1981;4;4;1.12571001052856
1981-04-05;1981;4;5;1.38262248039246
1981-04-06;1981;4;6;1.26644599437714
1981-04-07;1981;4;7;1.1135721206665
1981-04-08;1981;4;8;0.907756567001343
1981-04-09;1981;4;9;0.891474366188049
1981-04-10;1981;4;10;0.962415337562561
1981-04-11;1981;4;11;1.09081065654755
1981-04-12;1981;4;12;1.10472083091736
1981-04-13;1981;4;13;0.868364334106445
1981-04-14;1981;4;14;1.32643246650696
1981-04-15;1981;4;15;0.797956824302673
1981-04-16;1981;4;16;1.11587476730347
1981-04-17;1981;4;17;1.7807685136795
1981-04-18;1981;4;18;1.35125625133514
1981-04-19;1981;4;19;2.10884118080139
1981-04-20;1981;4;20;0.843143582344055
1981-04-21;1981;4;21;1.09884405136108
1981-04-22;1981;4;22;1.20394194126129
1981-04-23;1981;4;23;1.27667379379272
1981-04-24;1981;4;24;1.1790155172348
1981-04-25;1981;4;25;1.62182676792145
1981-04-26;1981;4;26;1.37372088432312
1981-04-27;1981;4;27;1.71944212913513
1981-04-28;1981;4;28;0.940530240535736
1981-04-29;1981;4;29;0.861617505550385
1981-04-30;1981;4;30;0.49485981464386
1981-05-01;1981;5;1;0.802090406417847
1981-05-02;1981;5;2;0.956857562065125
1981-05-03;1981;5;3;1.42242419719696
1981-05-04;1981;5;4;0.868366718292236
1981-05-05;1981;5;5;1.14563620090485
1981-05-06;1981;5;6;1.08371615409851
1981-05-07;1981;5;7;1.38038814067841
1981-05-08;1981;5;8;1.55752229690552
1981-05-09;1981;5;9;1.35499656200409
1981-05-10;1981;5;10;1.30863845348358
1981-05-11;1981;5;11;0.797067642211914
1981-05-12;1981;5;12;0.920600473880768
1981-05-13;1981;5;13;0.93378072977066
1981-05-14;1981;5;14;0.94419938325882
1981-05-15;1981;5;15;0.641441583633423
1981-05-16;1981;5;16;0.55710381269455
1981-05-17;1981;5;17;1.08559060096741
1981-05-18;1981;5;18;1.44719541072845
1981-05-19;1981;5;19;1.95940113067627
1981-05-20;1981;5;20;1.22995150089264
1981-05-21;1981;5;21;1.77425587177277
1981-05-22;1981;5;22;1.51247596740723
1981-05-23;1981;5;23;1.47388780117035
1981-05-24;1981;5;24;1.49536466598511
1981-05-25;1981;5;25;1.02128195762634
1981-05-26;1981;5;26;0.97032231092453
1981-05-27;1981;5;27;1.04294383525848
1981-05-28;1981;5;28;1.15320980548859
1981-05-29;1981;5;29;0.773030698299408
1981-05-30;1981;5;30;1.26308786869049
1981-05-31;1981;5;31;1.04749166965485
1981-06-01;1981;6;1;1.6026703119278
1981-06-02;1981;6;2;1.9020494222641
1981-06-03;1981;6;3;1.12956595420837
1981-06-04;1981;6;4;1.01949775218964
1981-06-05;1981;6;5;1.74576961994171
1981-06-06;1981;6;6;2.23704934120178
1981-06-07;1981;6;7;2.26917028427124
1981-06-08;1981;6;8;1.8278397321701
1981-06-09;1981;6;9;1.02208662033081
1981-06-10;1981;6;10;1.18281137943268
1981-06-11;1981;6;11;0.751775920391083
1981-06-12;1981;6;12;1.13286113739014
1981-06-13;1981;6;13;1.1579852104187
1981-06-14;1981;6;14;0.738444983959198
1981-06-15;1981;6;15;1.42612481117249
1981-06-16;1981;6;16;1.60272753238678
1981-06-17;1981;6;17;0.956446707248688
1981-06-18;1981;6;18;0.52621054649353
1981-06-19;1981;6;19;0.723682522773743
1981-06-20;1981;6;20;0.714347064495087
1981-06-21;1981;6;21;0.783652901649475
1981-06-22;1981;6;22;1.23770427703857
1981-06-23;1981;6;23;1.22993505001068
1981-06-24;1981;6;24;1.42903089523315
1981-06-25;1981;6;25;1.22859144210815
1981-06-26;1981;6;26;1.2725282907486
1981-06-27;1981;6;27;1.08249568939209
1981-06-28;1981;6;28;0.886195242404938
1981-06-29;1981;6;29;0.829173743724823
1981-06-30;1981;6;30;1.1547144651413
1981-07-01;1981;7;1;1.30065476894379
1981-07-02;1981;7;2;1.25375545024872
1981-07-03;1981;7;3;1.88654088973999
1981-07-04;1981;7;4;2.3942277431488
1981-07-05;1981;7;5;3.13138866424561
1981-07-06;1981;7;6;3.04972720146179
1981-07-07;1981;7;7;2.98910427093506
1981-07-08;1981;7;8;2.76597332954407
1981-07-09;1981;7;9;2.59058022499084
1981-07-10;1981;7;10;1.63092243671417
1981-07-11;1981;7;11;0.953869700431824
1981-07-12;1981;7;12;0.900280356407166
1981-07-13;1981;7;13;1.22838258743286
1981-07-14;1981;7;14;1.40143036842346
1981-07-15;1981;7;15;1.85431051254272
1981-07-16;1981;7;16;1.38584589958191
1981-07-17;1981;7;17;1.12210881710052
1981-07-18;1981;7;18;1.62094163894653
1981-07-19;1981;7;19;1.19361519813538
1981-07-20;1981;7;20;2.01603126525879
1981-07-21;1981;7;21;0.849280536174774
1981-07-22;1981;7;22;1.0338259935379
1981-07-23;1981;7;23;0.902929067611694
1981-07-24;1981;7;24;1.37164843082428
1981-07-25;1981;7;25;1.3841655254364
1981-07-26;1981;7;26;1.34899985790253
1981-07-27;1981;7;27;0.969371020793915
1981-07-28;1981;7;28;1.09862518310547
1981-07-29;1981;7;29;1.55121660232544
1981-07-30;1981;7;30;1.87030601501465
1981-07-31;1981;7;31;1.88063406944275
1981-08-01;1981;8;1;2.01459646224976
1981-08-02;1981;8;2;1.18647038936615
1981-08-03;1981;8;3;1.63022720813751
1981-08-04;1981;8;4;2.96794486045837
1981-08-05;1981;8;5;2.0679714679718
1981-08-06;1981;8;6;2.4781482219696
1981-08-07;1981;8;7;1.79259741306305
1981-08-08;1981;8;8;1.26050281524658
1981-08-09;1981;8;9;1.10218060016632
1981-08-10;1981;8;10;1.47025763988495
1981-08-11;1981;8;11;2.03584885597229
1981-08-12;1981;8;12;1.45725417137146
1981-08-13;1981;8;13;1.98923933506012
1981-08-14;1981;8;14;1.80827534198761
1981-08-15;1981;8;15;0.862966001033783
1981-08-16;1981;8;16;1.49133932590485
1981-08-17;1981;8;17;2.09660482406616
1981-08-18;1981;8;18;1.60182404518127
1981-08-19;1981;8;19;1.53117549419403
1981-08-20;1981;8;20;2.10596179962158
1981-08-21;1981;8;21;2.1207070350647
1981-08-22;1981;8;22;1.94862794876099
1981-08-23;1981;8;23;1.57554197311401
1981-08-24;1981;8;24;1.02387237548828
1981-08-25;1981;8;25;0.940192997455597
1981-08-26;1981;8;26;1.03977286815643
1981-08-27;1981;8;27;1.15569937229156
1981-08-28;1981;8;28;1.31969487667084
1981-08-29;1981;8;29;0.877960741519928
1981-08-30;1981;8;30;0.755116760730743
1981-08-31;1981;8;31;2.3135347366333
1981-09-01;1981;9;1;1.23739659786224
1981-09-02;1981;9;2;1.12962484359741
1981-09-03;1981;9;3;1.0595840215683
1981-09-04;1981;9;4;1.19642007350922
1981-09-05;1981;9;5;1.04965901374817
1981-09-06;1981;9;6;1.63251864910126
1981-09-07;1981;9;7;1.89866006374359
1981-09-08;1981;9;8;2.58550786972046
1981-09-09;1981;9;9;1.89512825012207
1981-09-10;1981;9;10;1.58408880233765
1981-09-11;1981;9;11;1.19024360179901
1981-09-12;1981;9;12;1.66751646995544
1981-09-13;1981;9;13;1.25152266025543
1981-09-14;1981;9;14;1.03403604030609
1981-09-15;1981;9;15;1.47163105010986
1981-09-16;1981;9;16;1.16387021541595
1981-09-17;1981;9;17;1.52024233341217
1981-09-18;1981;9;18;1.38540124893188
1981-09-19;1981;9;19;2.13502788543701
1981-09-20;1981;9;20;0.923597931861877
1981-09-21;1981;9;21;1.01792073249817
1981-09-22;1981;9;22;1.58022463321686
1981-09-23;1981;9;23;1.82558906078339
1981-09-24;1981;9;24;1.76886701583862
