ID,LAT,LON,SOILID,StationID,soilcspin,isimveg,isimfire,irrigate,P1,plating day,start year,cycle length,cycles,params
sim34766,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,355,2005,756,1,eucalipto1
sim34767,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,356,2005,755,1,eucalipto1
sim34768,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,203,2005,908,1,eucalipto1
sim34769,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,212,2005,899,1,eucalipto1
sim34770,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,235,2005,876,1,eucalipto1
sim34773,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,144,2006,664,1,eucalipto1
sim34774,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,251,2005,860,1,eucalipto1
sim34775,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,38,2006,770,1,eucalipto1
sim34776,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,109,2006,699,1,eucalipto1
sim34778,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,52,2006,756,1,eucalipto1
sim34779,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,142,2006,666,1,eucalipto1
sim34784,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,113,2006,695,1,eucalipto1
sim34785,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,48,2006,760,1,eucalipto1
sim34786,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,349,2005,762,1,eucalipto1
sim34787,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,212,2005,899,1,eucalipto1
sim34788,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,353,2005,758,1,eucalipto1
sim34789,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,73,2006,735,1,eucalipto1
sim34790,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,67,2006,741,1,eucalipto1
sim34791,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,254,2006,782,1,eucalipto1
sim34792,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,191,2006,845,1,eucalipto1
sim34793,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,115,2006,693,1,eucalipto1
sim34794,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,114,2006,694,1,eucalipto1
sim34795,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,159,2006,877,1,eucalipto1
sim34796,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,172,2006,864,1,eucalipto1
sim34797,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,82,2006,726,1,eucalipto1
sim34798,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,151,2006,885,1,eucalipto1
sim34799,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,152,2006,884,1,eucalipto1
sim34800,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,155,2006,881,1,eucalipto1
sim34801,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,163,2006,873,1,eucalipto1
sim34802,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,260,2006,776,1,eucalipto1
sim34803,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,351,1998,2221,1,eucalipto1
sim34804,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,25,2006,783,1,eucalipto1
sim34805,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,235,2005,876,1,eucalipto1
sim34953,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,351,2003,1477,1,eucalipto1
