Ano;DOY;hhmm;resto_h;NEE;LE;H;Rg;PAR;Rn;  G;Rain;Tar;UR;Patm;Vh;Dir
2006;242;17.5;61200;0.6171;-18.772;-12.206;101.047;195.867;-31.503;-0.525;0;24.29;30.34;93.149;2.045;120.884
2006;242;18.5;64800;1.4844;-33.0495;-40.32;-3.821;2.104;-79.97;-6.6005;0;22.06;43.93;93.194;2.742;136.811
2006;242;19.5;68400;5.8096;-27.06;-40.274;-4.003;-0.081;-75.217;-7.883;0;20.91;47.41;93.265;2.895;124.929
2006;242;20.5;72000;2.4955;-19.67;-43.908;-3.998;-0.081;-72.23;-8.652;0;19.62;50.32;93.339;2.493;124.987
2006;242;21.5;75600;1.1435;-40.775;-19.851;-3.981;-0.079;-70.47;-9.844;0;18.82;54.3;93.374;2.554;121.995
2006;242;22.5;79200;1.8748;-2.2525;-53.745;-3.276;-0.075;-66.1;-10.1025;0;18.15;57.58;93.38;2.972;126.978
2006;242;23.5;82800;1.721;-7.58875;-53.662;-3.006;-0.076;-72.177;-10.92625;0;18.05;57.4;93.383;4.831;109.708
2006;243;0.5;0;2.0745;-27.26025;-34.039;-3.203;-0.08;-73.203;-11.90375;0;17.31;58.6;93.384;5.031;105.859
2006;243;1.5;3600;2.4458;-17.56125;-34.612;-2.715;-0.078;-65.727;-13.55375;0;16.42;59.39;93.321;5.82;103.36
2006;243;2.5;7200;2.9823;-21.56925;-21.615;-2.208;-0.077;-57.813;-14.62875;0;15.7;60.51;93.266;6.475;99.999
2006;243;3.5;10800;2.5784;-28.1705;-11.907;-2.154;-0.072;-54.97;-14.8925;0;15.16;61.03;93.234;5.896;98.884
2006;243;4.5;14400;3.2902;-16.3795;1.787;-1.105;-0.062;-29.16;-14.5675;0;14.84;62.06;93.201;6.036;92.054
2006;243;5.5;18000;3.0669;-5.12225;-7.337;-1.027;-0.062;-25.973;-13.51375;0;14.68;63.35;93.207;5.745;94.761
2006;243;6.5;21600;2.2744;-13.5645;-12.981;1.706;6.215;-40.163;-13.6175;0;14.15;66.56;93.271;5.257;93.679
2006;243;7.5;25200;-1.7154;31.4615;24.644;138.8;234.4;44.703;-11.4025;0;14.48;67.2;93.289;5.244;94.114
2006;243;8.5;28800;-5.6184;58.56875;156.708;367.067;650.933;210;-5.27675;0;15.94;64.41;93.253;4.709;91.975
2006;243;9.5;32400;-5.7005;119.03075;255.178;572.867;1078.667;383.2;8.99125;0;18.54;57.83;93.28;4.936;98.785
2006;243;10.5;36000;-3.4804;158.0725;346.353;725.6;1433.333;525.133;20.7075;0;21.39;51.25;93.3;3.823;95.959
2006;243;11.5;39600;-2.7433;227.20075;338.1;813.9;1649.333;598.767;33.46625;0;23.85;46.71;93.237;3.507;66.331
2006;243;12.5;43200;-2.1635;178.398;389.744;830;1703.333;601.467;33.325;0;26.24;42.7;93.137;2.507;43.172
2006;243;13.5;46800;-0.291;153.98675;319.58;712.333;1453.333;509.733;36.16625;0;27.66;40.48;93.028;2.295;35.392
2006;243;14.5;50400;-1.7485;110.4375;199.805;520.033;1040.333;342.5;32.2575;0;28.2;39.86;92.921;3.022;12.91
2006;243;15.5;54000;0.3902;47.4715;228.589;480.333;938;299.533;23.4725;0;29.01;38.61;92.857;2.437;11.756
2006;243;16.5;57600;-1.3069;13.24475;83.141;253.633;480.9;113.637;17.25125;0;28.98;39.06;92.843;2.035;43.001
2006;243;17.5;61200;0.35553;-5.55875;-3.751;80.48;156.9;1.761;11.07075;0;28.01;42.79;92.869;0.74;26.874
2006;243;18.5;64800;2.5854;-61.406;-9.687;-3.568;2.06;-67.02;4.073;0;27.31;44.21;92.89;1.464;103.469
2006;243;19.5;68400;4.84535;-29.38825;-37.979;-4.395;-0.087;-65.883;1.48425;0;24.65;52.62;92.942;2.45;106.311
2006;243;20.5;72000;2.279;-19.349;-46.5;-3.201;-0.08;-66.257;-0.408;0;23.27;54.42;93.004;3.09;94.687
2006;243;21.5;75600;1.8073;-30.03375;-30.901;-3.275;-0.08;-62.3;-1.36525;0;22.32;57.12;93.042;2.898;97.276
2006;243;22.5;79200;1.9229;-14.22525;-43.582;-2.78;-0.078;-60.08;-2.27275;0;21.59;59.87;93.07;3.466;93.491
2006;243;23.5;82800;1.9048;-10.4785;-42.942;-2.628;-0.076;-55.937;-2.5165;0;21.24;61.88;93.051;3.602;83.595
2006;244;0.5;0;1.5937;-18.66325;-30.987;-2.777;-0.08;-52.033;-2.38275;0;20.82;64.18;92.999;2.683;67.156
2006;244;1.5;3600;1.8616;-1.9305;-43.536;-2.191;-0.075;-48.707;-3.2405;0;20.39;65.95;92.91;3.575;82.511
2006;244;2.5;7200;1.5071;-7.12775;-31.555;-2.034;-0.074;-41.597;-2.91425;0;19.98;67.99;92.911;2.671;82.125
2006;244;3.5;10800;1.5659;-6.728;-22.845;-1.63;-0.069;-33.07;-3.497;0;19.22;71.37;92.878;2.519;93.639
2006;244;4.5;14400;-1.8532;42.776;-63.401;-1.519;-0.076;-25.237;-4.612;0;19.03;72.91;92.981;3.261;289.897
2006;244;5.5;18000;3.0884;-11.589;-6.197;-1.498;-0.076;-21.737;-3.951;0;17.83;83.1;93.092;3.667;228.078
2006;244;6.5;21600;1.2487;-4.8795;-18.47;0.695;4.055;-27.863;-4.5135;0;17.48;82.63;93.048;3.617;152.526
2006;244;7.5;25200;-3.2592;34.63225;2.8;117.19;207.3;34.41;-3.02225;0;17.84;80.38;93.061;2.492;126.415
2006;244;8.5;28800;-6.3829;134.847;114.746;403.5;714.533;256.633;7.04;0;20.56;70.73;93.074;3.578;102.94
2006;244;9.5;32400;-3.5859;150.54475;94.3;373.7;731.667;253.567;8.72225;0;20.84;70.62;93.142;4.103;98.573
2006;244;10.5;36000;-6.1092;220.7185;309.202;727.167;1453.667;552.233;22.3125;0;23.5;59.31;93.095;3.373;92.129
2006;244;11.5;39600;-4.7963;78.21125;126.012;331.1;694.733;222.667;18.44375;0;24.45;55.48;93.058;3.393;17.859
2006;244;12.5;43200;-1.808;38.407;61.018;189.767;419.867;112;12.575;0;23.86;58.83;92.944;2.486;22.268
2006;244;13.5;46800;-5.0846;56.3595;82.161;238.367;499.933;150.333;11.8125;0;23.97;59.74;92.836;3.572;38.02
2006;244;14.5;50400;-3.1934;49.31525;85.919;245.267;511.3;150.433;15.19875;0;25.58;54.14;92.721;4.81;16.89
2006;244;15.5;54000;-0.6351;11.531;52.367;150.733;317.767;75.573;11.675;0;25.56;54.11;92.707;5.798;357.966
2006;244;16.5;57600;2.0712;-41.477;41.601;53.55;115.333;7.58;7.456;0;24.58;57.67;92.715;5.063;351.256
2006;244;17.5;61200;-0.00003;-11.79225;-12.533;23.55;53.933;-19.322;5.00325;0;23.6;61.96;92.759;3.896;343.656
2006;244;18.5;64800;1.7608;-16.582;-17.484;-1.91;0.352;-31.957;2.109;0;22.48;67.03;92.798;2.15;350.802
2006;244;19.5;68400;3.8811;-28.49116667;3.642;-3.284;-0.095;-96.157;0.153;0;21.1;75.41;92.917;2.363;285.472
2006;244;20.5;72000;2.85623;-62.34425;13.398;-1.701;-0.082;-50.3;-1.35375;0;19.86;84.57;92.961;1.859;218.884
2006;244;21.5;75600;1.995;-29.769;30.372;-0.79;-0.087;-55.623;-2.34275;0;19.08;88.87;92.949;3.046;179.388
2006;244;22.5;79200;1.8505;-24.9885;6.614;-0.801;-0.077;-23.893;-5.5185;0;16.58;98.03;92.94;2.354;158.288
2006;244;23.5;82800;1.78175;-2.77075;-9.515;-0.637;-0.074;-18.653;-6.36725;0;16.11;98.27;92.85;2.205;122.521
2006;245;0.5;0;-1.2396;0.357;-19.536;-0.667;-0.072;-24.93;-5.751;0;16.51;97.07;92.731;2.415;91.318
2006;245;1.5;3600;1.863;8.0245;-24.217;-0.551;-0.068;-21.833;-5.6405;0;16.93;97.07;92.675;1.722;113.535
2006;245;2.5;7200;2.5336;-14.277;-17.473;-0.964;-0.067;-38.6;-6.85;0;16.41;99.2;92.597;1.789;95.35
2006;245;3.5;10800;2.5555;-14.0925;-26.328;-1.127;-0.07;-47.49;-7.0695;0;16.63;99.93;92.502;2.854;66.184
2006;245;4.5;14400;6.9;-5.20425;-17.674;-1.054;-0.079;-27.493;-4.61475;0;17.52;96.57;92.482;1.751;34.207
2006;245;5.5;18000;5.2101;4.2425;-31.534;-1.255;-0.07;-33.653;-6.3615;0;17.06;97.77;92.442;3.195;67.879
2006;245;6.5;21600;1.75607;-24.02075;-4.408;-0.43;0.128;-39.117;-10.68825;7.112;16.85;93.83;92.752;7.23;271.625
2006;245;7.5;25200;-1.4512;62.28075;-42.752;35.04;74.783;1.34;-18.18875;0;14.85;98.47;92.861;4.253;277.592
2006;245;8.5;28800;-6.97053;17.991;-12.288;47.65;106.79;-5.097;-10.8;0;14.92;96.13;92.802;2.464;288.207
2006;245;9.5;32400;-4.2543;25.06375;51.918;224.133;466.1;71.13;-5.85175;0;15.83;91.17;92.65;3.691;65.315
2006;245;10.5;36000;-9.66878;87.13175;35.597;199.033;418;122.067;-0.66175;0;17.2;84.47;92.78;1.638;2.793
2006;245;11.5;39600;-9.0799;155.329;150.761;447.8;909.233;313.767;7.677;0;18.43;80.95;92.747;2.121;352.097
2006;245;12.5;43200;-1.2365;223.277;260.303;719.867;1468.333;497.9;14.32;0.254;20.61;65.91;92.715;3.953;340.423
2006;245;13.5;46800;-4.6012;158.19325;297.031;701.167;1418.333;480.933;25.70875;0;21.64;65.88;92.686;4.263;340.768
2006;245;14.5;50400;-6.8817;123.86025;232.169;562.9;1115.333;371.733;15.70375;0;22.47;64.72;92.58;3.428;344.775
2006;245;15.5;54000;-5.675;91.7655;55.058;267.433;533.733;153.433;6.6095;0;22.67;60.89;92.52;3.46;326.019
2006;245;16.5;57600;-5.7045;53.92425;16.018;168.333;335.967;71.393;1.45075;0;22.3;59.59;92.55;3.594;299.638
2006;245;17.5;61200;-0.3529;9.08925;-11.877;60.97;120.3;-4.382;-1.59425;0;21.54;66.05;92.592;1.979;314.645
2006;245;18.5;64800;1.8732;-12.53025;-21.957;-1.808;0.807;-39.577;-5.08975;0;21.04;69.56;92.646;2.826;354.196
2006;245;19.5;68400;3.8811;-7.04625;-25.943;-1.963;-0.079;-38.78;-5.79075;0;20.77;71.22;92.731;3.456;1.448
2006;245;20.5;72000;3.7942;-7.4465;-24.191;-2.135;-0.078;-37.847;-6.2095;0;20.09;75.87;92.77;3.33;11.503
2006;245;21.5;75600;4.235;-4.176;-27.104;-2.183;-0.079;-37.62;-6.34;0;19.16;83.9;92.752;2.63;7.351
2006;245;22.5;79200;1.7538;-16.0235;-15.011;-2.063;-0.076;-38.75;-7.7155;0;18.57;86;92.83;3.866;343.854
2006;245;23.5;82800;2.3595;-11.9065;-24.003;-2.305;-0.079;-44.597;-8.6875;0;17.79;89.23;92.785;2.734;32.248
2006;246;0.5;0;2.57;-19.026;-30.799;-3.053;-0.088;-60.82;-10.995;0;17.09;92.67;92.785;4.007;350.32
2006;246;1.5;3600;1.2816;-15.79425;-21.099;-2.516;-0.081;-46.727;-9.83375;0;17.07;90.77;92.735;2.391;359.731
2006;246;2.5;7200;3.1114;-7.58175;-38.279;-2.977;-0.083;-57.047;-11.18625;0;16.44;94.1;92.693;2.798;347.262
2006;246;3.5;10800;3.5222;-16.6095;-32.095;-2.771;-0.084;-60.567;-11.8625;0;16.05;96;92.666;3.484;334.423
2006;246;4.5;14400;3.7829;-7.80025;-11.141;-1.626;-0.072;-29.03;-10.08875;0;15.98;97.27;92.668;2.973;344.417
2006;246;5.5;18000;2.5171;3.8065;-0.275;-0.186;-0.067;-4.551;-8.0825;0;16.22;96.67;92.713;3.009;337.368
2006;246;6.5;21600;1.7451;5.16125;-1.24;1.235;3.019;-3.63;-7.55125;0;16.28;96.83;92.741;2.913;330.058
2006;246;7.5;25200;0.621;21.43;9.999;43.843;86.037;26.263;-5.166;0;16.48;96.27;92.824;2.205;309.39
2006;246;8.5;28800;-8.9103;63.55225;103.357;250.933;467.333;168.333;1.42375;0;17.46;89.2;92.883;2.51;305.31
2006;246;9.5;32400;-2.985;35.6125;61.279;147.467;286.833;97.933;1.0415;0;18.09;83.1;92.927;1.543;316.628
2006;246;10.5;36000;-11.5884;72.0625;103.337;261.5;516.567;180.167;4.7675;0;18.98;78.31;92.98;2.45;317.56
2006;246;11.5;39600;-14.8196;239.2885;224.789;648.067;1291.333;480.3;16.2225;0;20.45;71.53;92.962;2.333;319
2006;246;12.5;43200;-10.6804;178.9675;214.303;578.8;1163.667;411.733;18.4625;0;21.68;63.44;92.916;3.593;320.75
2006;246;13.5;46800;-11.2873;136.35325;325.898;698.133;1405.667;493.4;31.14875;0;23.28;48.91;92.866;4.016;311.404
2006;246;14.5;50400;-4.4812;115.384;341.834;708.533;1413;486.733;29.515;0;23.79;45.4;92.782;3.341;300.956
2006;246;15.5;54000;-6.349;72.839;230.561;517.5;1006.333;310.733;7.333;0;23.6;42.25;92.715;3.594;310.817
2006;246;16.5;57600;-4.3444;30.4545;107.689;324.333;607.767;137.867;-0.2765;0;23.6;40.61;92.709;3.85;320.157
2006;246;17.5;61200;-0.2643;-11.29475;-7.579;102.313;194.367;-24.239;-5.36525;0;22.69;39.82;92.755;2.868;323.694
2006;246;18.5;64800;1.9248;-11.85075;-58.356;-3.973;2.723;-81.233;-11.02625;0;20.75;36.93;92.776;3.027;327.877
2006;246;19.5;68400;3.12563;-26.5705;-44.509;-4.956;-0.095;-84.367;-13.2875;0;19.86;30.24;92.814;2.873;327.189
2006;246;20.5;72000;2.47313;-44.3825;-18.058;-4.973;-0.092;-77.433;-14.9925;0;19.14;30.48;92.889;2.593;306.82
2006;246;21.5;75600;0.7942;-11.801;-47.241;-4.287;-0.088;-74.587;-15.545;0;18.28;32.39;92.948;3.063;311.129
2006;246;22.5;79200;2.34875;-40.02225;-19.557;-4.457;-0.084;-75.623;-16.04375;0;18.47;31.05;92.949;2.658;291.968
2006;246;23.5;82800;1.1417;1.82675;-53.956;-3.882;-0.088;-68.683;-16.55375;0;17.3;33.94;92.993;3.57;305.514
2006;247;0.5;0;1.38083;-22.128;-19.93;-3.533;-0.086;-56.743;-14.685;0;16.6;37.98;92.98;2.581;302.062
2006;247;1.5;3600;1.934;18.6285;-31.111;-1.459;-0.076;-27.45;-14.9675;0;16.67;41.08;93.081;4.525;318.894
2006;247;2.5;7200;2.92067;12.67625;-21.217;-1.372;-0.074;-22.137;-13.59625;0;15.3;52;93.05;3.358;287.68
2006;247;3.5;10800;2.8467;-27.0245;13.285;-1.591;-0.075;-27.957;-14.2175;0;14.52;58.25;93.005;2.104;297.012
2006;247;4.5;14400;4.2005;-36.0145;-0.075;-2.333;-0.063;-51.487;-15.3975;0;15.13;52.51;92.946;1.377;232.99
2006;247;5.5;18000;3.07985;-0.59275;-12.786;-1.125;-0.064;-26.74;-13.36125;0;14.87;54.1;92.962;1.213;230.472
2006;247;6.5;21600;1.73343;4.711;-9.499;2.214;5.703;-18.133;-13.345;0;14.73;54.63;93.042;0.919;274.809
2006;247;7.5;25200;-1.5761;60.80925;8.462;135.333;235.067;61.29;-7.98125;0;15.53;54;93.115;0.847;217.299
2006;247;8.5;28800;-8.50987;141.97425;81.55;372.567;683.2;220.667;-2.85725;0;17.38;54.35;93.147;0.684;115.422
2006;247;9.5;32400;-4.7458;136.4005;257.836;585.833;1121;400.767;6.5305;0;18.42;49.48;93.177;1.331;1.356
2006;247;10.5;36000;-17.4971;157.2105;321.234;689.9;1352.333;492.867;14.4225;0;19.96;45.68;93.216;2.453;288.213
2006;247;11.5;39600;-15.8192;201.13775;342.313;764.533;1517;564.767;21.31625;0;20.67;41.08;93.213;3.873;282.386
2006;247;12.5;43200;-9.3376;106.32825;501.855;876.333;1795;631.767;23.58375;0;22.1;32.29;93.155;3.24;296.826
2006;247;13.5;46800;-7.2547;224.884;311.768;832;1692.333;572.867;36.215;0;22.47;32.31;93.055;4.649;281.076
2006;247;14.5;50400;-5.7194;165.3755;276.227;715.1;1420.333;466.1;24.4975;0;23.14;28.52;92.996;5.013;304.293
2006;247;15.5;54000;-1.5218;34.745;270.437;538.033;1034.333;311.8;6.618;0;23.17;30.32;92.994;4.534;289.756
2006;247;16.5;57600;-3.0773;26.4095;106.183;316.2;584.1;133.067;0.4745;0;22.34;37.18;93.043;4.182;276.43
2006;247;17.5;61200;-2.314;-25.37725;10.796;97.447;182.1;-21.007;-6.42575;0;20.83;40.12;93.104;4.434;273.517
2006;247;18.5;64800;2.133;-26.44625;-39.84;-3.407;2.65;-76.24;-9.95375;0;18.78;44.94;93.175;3.019;269.122
2006;247;19.5;68400;2.603;-8.1445;-50.323;-4.142;-0.089;-71.59;-13.1225;0;16.87;53.13;93.252;3.404;278.618
2006;247;20.5;72000;1.8031;-16.498;-41.832;-4.036;-0.081;-71.81;-13.48;0;15.58;59;93.377;2.796;244.568
2006;247;21.5;75600;2.8718;-23.99225;-33.286;-3.967;-0.081;-70.707;-13.42875;0;14.35;72.46;93.476;2.973;210.594
2006;247;22.5;79200;2.34047;-41.238;-14.687;-4.024;-0.078;-70.97;-15.045;0;13.12;77.79;93.526;2.398;212.276
2006;247;23.5;82800;3.4246;-8.81475;-48.286;-4.02;-0.076;-73.407;-16.30625;0;11.84;83.07;93.546;2.649;204.355
2006;248;0.5;0;2.1417;-17.0725;-39.875;-4.064;-0.077;-74.62;-17.6725;0;10.85;87;93.538;2.789;179.383
2006;248;1.5;3600;1.3156;-18.23175;-40.422;-3.841;-0.077;-77.01;-18.35625;0;10.01;90.43;93.501;2.973;161.48
2006;248;2.5;7200;3.1928;-9.06525;-45.826;-3.639;-0.078;-73.94;-19.04875;0;9.04;94.43;93.464;2.965;171.537
2006;248;3.5;10800;3.2045;-10.916;-45.172;-3.993;-0.079;-76.523;-20.435;0;8.12;93.43;93.449;3.345;187.203
2006;248;4.5;14400;3.4778;-4.13225;-46.167;-3.141;-0.077;-71.523;-21.22375;0;7.26;96;93.489;3.117;187.94
2006;248;5.5;18000;2.8597;-8.45825;-42.006;-3.917;-0.082;-72.503;-22.03875;0;6.57;94.63;93.518;2.863;188.233
2006;248;6.5;21600;1.6619;1.36025;-56.442;3.027;12.979;-77.743;-22.66125;0;6.15;92.37;93.586;4.003;179.389
2006;248;7.5;25200;-2.966;43.373;25.012;189.1;311.067;48.74;-19.645;0;7.28;85.87;93.631;3.65;173.637
2006;248;8.5;28800;-9.8016;85.28;164.64;442.467;761.7;236.1;-13.82;0;9.39;74.86;93.71;5.074;172.431
2006;248;9.5;32400;-11.9821;57.75725;358.96;647.533;1193.667;414.2;-2.51725;0;11.84;66.15;93.776;3.725;168.155
2006;248;10.5;36000;-10.1018;179.55875;358.359;812.433;1561;545.467;7.54925;0;13.8;55.34;93.786;4.075;179.27
2006;248;11.5;39600;-10.3584;159.93325;454.467;904;1787.333;632.267;17.86675;0;15.14;46.66;93.751;3.42;181.032
2006;248;12.5;43200;-10.6557;24.472;598.731;928.667;1859.333;647.833;24.63;0;16.7;39.24;93.646;3.431;199.249
2006;248;13.5;46800;-7.841;88.12425;469.35;878.667;1749.667;595.133;37.65875;0;18.18;30.52;93.562;3.658;221.694
2006;248;14.5;50400;-5.9463;97.183;371.652;748;1462.667;492.1;23.265;0;18.89;27.68;93.479;3.047;205.887
2006;248;15.5;54000;-6.0119;55.70525;261.349;566.667;1066.667;325.4;8.34575;0;18.98;27.16;93.431;3.719;178.076
2006;248;16.5;57600;-3.7046;20.60375;115.276;353.367;641.5;135.733;-0.14675;0;18.5;26.1;93.452;3.562;187.398
2006;248;17.5;61200;-1.0202;-27.67325;-0.572;113.8;209.6;-33.313;-5.06775;0;17.22;28.83;93.494;2.97;201.403
2006;248;18.5;64800;2.3161;-40.579;-42.334;-4.566;3.052;-93.233;-10.32;0;14.84;35.26;93.557;2.839;199.912
2006;248;19.5;68400;2.8928;-24.25875;-53.878;-4.915;-0.079;-90.933;-12.79625;0;13.45;40.45;93.609;3.084;197.534
2006;248;20.5;72000;1.8221;-22.12575;-47.085;-4.764;-0.077;-83.467;-14.25625;0;12.14;46.56;93.685;2.69;183.963
2006;248;21.5;75600;1.7318;-15.26575;-55.713;-4.668;-0.081;-85.6;-14.62125;0;11.39;51.65;93.719;3.425;174.915
2006;248;22.5;79200;2.9437;7.16025;-75.412;-4.324;-0.079;-84.333;-16.08125;0;10;63.88;93.717;3.671;174.189
2006;248;23.5;82800;2.7723;1.212;-67.56;-4.238;-0.08;-84.033;-17.685;0;8.63;70.99;93.706;3.821;184.178
2006;249;0.5;0;2.0512;-8.91975;-54.582;-4.102;-0.08;-83.433;-19.93125;0;7.3;74.35;93.706;3.856;172.074
2006;249;1.5;3600;3.2048;7.19025;-66.887;-3.628;-0.078;-80.933;-21.23625;0;6.3;78.02;93.648;4.516;171.547
2006;249;2.5;7200;2.4578;-9.52225;-43.937;-3.208;-0.081;-75.563;-22.10375;0;5.71;80.4;93.613;4.886;167.732
2006;249;3.5;10800;1.8134;-8.13525;-42.861;-3.268;-0.077;-72.59;-21.59375;0;5.19;83.27;93.581;4.09;162.557
2006;249;4.5;14400;2.6413;8.0585;-57.518;-3.039;-0.076;-71.197;-21.7375;0;5.09;84.53;93.581;4.418;166.525
2006;249;5.5;18000;1.7325;-2.419;-46.884;-3.044;-0.076;-70.923;-21.62;0;4.92;86.07;93.615;4.539;162.859
2006;249;6.5;21600;1.7933;8.933;-51.885;6.185;14.37;-64.517;-21.565;0;4.54;89.6;93.695;4.182;157.532
2006;249;7.5;25200;-2.3833;52.04925;24.6;198.233;323.3;60.133;-16.51625;0;6.86;81.93;93.752;3.427;138.128
2006;249;8.5;28800;-6.8177;80.68725;174.323;444.967;766.967;247.2;-7.81025;0;10.32;74.17;93.758;5.153;122.874
2006;249;9.5;32400;-5.8011;119.938;300.413;655.8;1206;425.733;5.382;0;13.8;63.16;93.775;5.036;109.034
2006;249;10.5;36000;-6.1575;153.52175;404.579;809.3;1562;575.967;17.86625;0;16;55.33;93.78;4.224;114.266
2006;249;11.5;39600;-5.8151;231.6495;395.378;905.667;1798.333;657.9;30.8725;0;17.53;50.36;93.719;4.312;113.26
2006;249;12.5;43200;-5.3107;73.326;555.204;920.333;1862.667;663.7;35.17;0;19.34;43.88;93.624;3.62;135.677
2006;249;13.5;46800;-2.588;106.66525;467.723;867.333;1756.333;621.867;47.47875;0;20.63;38.65;93.505;2.655;113.446
2006;249;14.5;50400;-2.2012;65.5695;401.066;740.633;1474.333;503.333;36.6975;0;21.93;34.53;93.404;2.875;143.937
2006;249;15.5;54000;-1.7166;113.58025;208.468;561.433;1086;343.767;21.71875;0;22.47;33.47;93.318;2.084;102.447
2006;249;16.5;57600;-0.8387;-20.69875;153.782;336.8;635.9;144.767;11.68375;0;22.79;32.85;93.303;1.482;138.185
2006;249;17.5;61200;0.3921;-12.7155;-19.99;105.727;201.833;-28.26;4.4455;0;21.78;34.77;93.329;2.741;184.647
2006;249;18.5;64800;2.3796;-40.658;-38.86;-4.013;3.065;-82.067;-2.549;0;19.29;40.25;93.388;2.568;195.311
2006;249;19.5;68400;1.5856;-32.60475;-41.812;-4.271;-0.077;-79.403;-4.98625;0;18.44;40.2;93.42;3.055;179.266
2006;249;20.5;72000;2.6828;-19.19525;-52.367;-4.09;-0.085;-78.467;-6.90475;0;16.2;53.75;93.486;3.879;174.078
2006;249;21.5;75600;2.3882;-16.405;-51.227;-3.569;-0.078;-76.377;-8.745;0;14.39;66.24;93.508;4.43;161.613
2006;249;22.5;79200;2.3239;-18.8165;-42.331;-3.447;-0.079;-71.71;-10.5625;0;12.94;72.48;93.536;4.439;164.121
2006;249;23.5;82800;2.1472;-24.08725;-32.681;-3.318;-0.077;-68.617;-11.84875;0;11.67;78.11;93.543;4.11;162.022
2006;250;0.5;0;2.1617;-7.34025;-45.071;-3.08;-0.074;-65.25;-12.83875;0;10.64;83.33;93.515;3.782;159.865
2006;250;1.5;3600;1.4928;21.623;-71.351;-2.617;-0.068;-62.973;-13.245;0;10.33;85.5;93.478;4.013;157.329
2006;250;2.5;7200;1.253;-6.16875;-45.002;-2.515;-0.064;-64.077;-12.90625;0;10.67;84.07;93.454;3.959;149.789
2006;250;3.5;10800;3.1595;11.7325;-63.66;-2.57;-0.068;-65.05;-13.1225;0;10.88;82.4;93.423;3.838;133.587
2006;250;4.5;14400;3.7492;10.971;-62.973;-2.657;-0.07;-64.537;-12.535;0;11.09;80.27;93.402;3.966;139.468
2006;250;5.5;18000;4.8069;17.22425;-68.161;-2.734;-0.074;-64.163;-13.22625;0;10.58;82.43;93.443;3.823;138.214
2006;250;6.5;21600;1.9653;-0.18175;-43.455;5.648;15.056;-56.923;-13.28625;0;10.47;82.8;93.531;3.498;138.135
2006;250;7.5;25200;-0.8413;66.4455;5.66;182.5;308.9;63.123;-8.9825;0;11.94;77.13;93.585;3.461;135.58
2006;250;8.5;28800;-10.1682;48.3205;203.718;420.8;751.933;250.7;-1.3385;0;14.37;69.49;93.619;4.139;124.186
2006;250;9.5;32400;-7.1676;86.83925;335.159;635.133;1198.667;432.467;10.46875;0;17.58;60.75;93.639;4.457;112.827
2006;250;10.5;36000;-6.9535;107.47725;470.202;821.1;1618;601.533;23.85375;0;19.55;55.71;93.63;5.128;113.956
2006;250;11.5;39600;-5.6199;185.78075;432.678;868.333;1748.667;654.3;35.84125;0;21.38;51.97;93.586;3.943;104.728
2006;250;12.5;43200;-2.4621;72.803;489.084;801.5;1649.667;598.667;36.78;0;22.86;48.81;93.505;3.436;110.705
2006;250;13.5;46800;-2.6624;135.1485;370.354;757.3;1560;553.5;47.9975;0;23.92;46.43;93.423;2.825;108.147
2006;250;14.5;50400;-1.7076;26.83475;402.871;659.333;1332;464.267;34.56125;0;24.42;44.38;93.32;2.044;115.665
2006;250;15.5;54000;0.7782;55.69525;276.428;548.667;1075;359.067;26.94375;0;25.19;41.78;93.267;2.452;107.35
2006;250;16.5;57600;-0.7729;14.55;132.473;340.333;646;162.733;15.71;0;25.34;41.41;93.265;2.141;115.266
2006;250;17.5;61200;0.2352;-12.92175;-17.095;94.697;185.133;-23.307;6.70975;0;23.86;46.34;93.273;2.139;119.415
2006;250;18.5;64800;2.6691;-29.492;-46.64;-2.913;3.53;-75.953;0.179;0;21.81;53.74;93.292;2.448;114.325
2006;250;19.5;68400;2.062;-29.01275;-46.445;-3.965;-0.081;-77.023;-1.56525;0;20.59;58.33;93.334;2.683;112.939
2006;250;20.5;72000;1.9314;-20.0415;-53.713;-3.723;-0.077;-76.38;-2.6255;0;19.8;61.53;93.392;3.273;107.721
2006;250;21.5;75600;1.3245;-28.6145;-43.089;-3.721;-0.075;-75.123;-3.4195;0;19.12;64.8;93.434;3.214;99.693
2006;250;22.5;79200;1.4038;-22.82725;-47.298;-3.696;-0.075;-74.737;-4.61175;0;18.22;69.04;93.448;3.051;104.147
2006;250;23.5;82800;0.6242;-25.94175;-44.124;-3.387;-0.072;-75.413;-5.34725;0;17.84;70.78;93.482;3.259;102.542
2006;251;0.5;0;2.1408;-3.7035;-66.592;-3.381;-0.07;-75.75;-5.4545;0;17.62;71.72;93.468;3.867;92.656
2006;251;1.5;3600;2.8499;-11.2065;-61.07;-3.505;-0.074;-78.167;-5.8905;0;17.03;73.98;93.415;4.59;102.201
2006;251;2.5;7200;2.3775;-25.7055;-42.018;-3.582;-0.078;-74.95;-7.2265;0;15.89;77.05;93.378;3.952;99.816
2006;251;3.5;10800;1.4875;-27.9755;-38.3;-3.169;-0.074;-74.563;-8.2875;0;15.07;79.96;93.37;4.327;98.82
2006;251;4.5;14400;1.8542;-14.0115;-49.151;-3.05;-0.076;-72.14;-8.9775;0;14.49;82.3;93.358;4.549;99.935
