SOILID,SLB,SLCL,SLSI,SLLL,SDUL,SSAT,SSKS,BEXP,Bperm,AEP,SRGF,SBDM,SLOC,SLCF,SLDR,SLRO,PTF
MAPLINFAA3,4,6.5,20.5,0.086817014,0.158756195,0.232251597,50,,,,1,1.31705,0.3,35,0.9,80,1
MAPLINFAA3,12,6.5,20.5,0.086817014,0.158756195,0.232251597,50,,,,1,1.31705,0.3,35,0.9,80,1
MAPLINFAA3,25,14,20.5,0.117725647,0.189664829,0.26021914,50,,,,1,1.28205,0.235,32.5,0.9,80,1
MAPLINFAA3,37,14,20.5,0.117725647,0.189664829,0.26021914,50,,,,0.863402238,1.28205,0.235,32.5,0.9,80,1
MAPLINFAA3,50,20.36,17.85,0.140955083,0.202486035,0.262146561,15,,,,0.6,1.254172,0.21115,35.15,0.9,80,1
MAPLINFAA3,75,27.05263158,15.76315789,0.166188459,0.218489471,0.268489471,15,,,,0.6,1.222423684,0.188684211,36.97368421,0.9,80,1
MAPLINFAA3,100,27.05263158,15.76315789,0.166188459,0.218489471,0.268489471,15,,,,0.5,1.222423684,0.188684211,36.97368421,0.9,80,1
MAPLINFAA3,125,26,14,0.155459068,0.205459068,0.255459068,15,,,,0.6,1.2032,0.16,40,0.9,80,1
MAPLINFAA3,225,26,14,0.155459068,0.205459068,0.255459068,15,,,,0.6,1.2032,0.16,40,0.9,80,1
MACAMBFRN3,3,23.625,29.2875,0.179423383,0.289111041,0.371678571,15,,,,1,1.120375,2.07625,20.725,0.8,88,1
MACAMBFRN3,10,23.375,30.0375,0.178845828,0.288031364,0.369764225,15,,,,1,1.1316375,1.7925,20.35,0.8,88,1
MACAMBFRN3,21,24.62279846,30.3054669,0.184218113,0.28815492,0.365516008,15,,,,1,1.153237259,1.242058954,19.18455969,0.8,88,1
MACAMBFRN3,31,24.64790446,30.47921035,0.183755827,0.286289119,0.362740879,15,,,,0.6,1.162975407,1.04544438,18.98349394,0.8,88,1
MACAMBFRN3,42,24.32690153,31.32514941,0.182621446,0.285311177,0.3616747,15,,,,0.6,1.174956776,0.818961031,18.54246105,0.8,88,1
MACAMBFRN3,63,26.06699411,30.92915065,0.194100154,0.291883108,0.360168554,15,,,,0.6,1.184747216,0.663586898,20.46604597,0.8,88,1
MACAMBFRN3,84,24.01428571,34.98571429,0.187909361,0.295679666,0.368385145,15,,,,0.543090084,1.20896,0.381428571,19.15714286,0.8,88,1
MACAMBFRN3,105,21.58165281,34.71278586,0.204594716,0.307604551,0.380008705,15,,,,0.369850187,1.22652922,0.335519751,26.26642412,0.8,88,1
MACAMBFRN3,189,21.58165281,34.71278586,0.204594716,0.307604551,0.380008705,15,,,,0.369850187,1.22652922,0.335519751,26.26642412,0.8,88,1
MACAMBMAG3,3,51.2880597,24.73731343,0.269077351,0.36321899,0.438763469,15,,,,1,0.969296418,3.267014925,12.86716418,0.8,88,1
MACAMBMAG3,11,51.48354175,25.19903187,0.269926059,0.362017946,0.43565205,15,,,,0.970149254,0.982935272,2.932829367,12.37511093,0.8,88,1
MACAMBMAG3,22,52.97516232,24.62849909,0.272788602,0.358326335,0.42767955,15,,,,0.961184208,1.000744839,2.340324209,11.57065617,0.8,88,1
MACAMBMAG3,33,54.65227165,23.96784199,0.276760885,0.355178848,0.419954019,15,,,,0.6,1.009948201,1.789205902,10.85535069,0.8,88,1
MACAMBMAG3,45,55.73114683,23.69829755,0.278848967,0.353561733,0.415901972,15,,,,0.6,1.017682636,1.392616856,10.1915864,0.8,88,1
MACAMBMAG3,67,56.05080837,23.77983848,0.279010925,0.350815748,0.411121259,15,,,,0.6,1.02003138,1.075679196,10.01488109,0.8,88,1
MACAMBMAG3,90,55.36814654,24.32849423,0.276364666,0.347884013,0.40684316,15,,,,0.32629932,1.021487491,0.776867245,9.828895934,0.8,88,1
MACAMBMAG3,112,49.76048561,28.91275292,0.266342868,0.345076957,0.405852848,15,,,,0.349155874,1.096747225,0.557404136,10.25615172,0.8,88,1
MACAMBMAG3,200,49.76048561,28.91275292,0.266342868,0.345076957,0.405852848,15,,,,0.349155874,1.096747225,0.557404136,10.25615172,0.8,88,1
MACAMBFAA3,3,23.20434783,17.30869565,0.152159951,0.226086667,0.291868175,15,,,,1,1.158636522,2.044347826,33.08695652,0.8,88,1
MACAMBFAA3,11,22.98135138,17.54290239,0.151851479,0.225324442,0.290566835,15,,,,1,1.167954251,1.892768596,32.94811402,0.8,88,1
MACAMBFAA3,22,23.82867563,17.30331057,0.155487047,0.226565328,0.289315063,15,,,,0.983958181,1.174389954,1.61865347,32.31444202,0.8,88,1
MACAMBFAA3,33,24.83337553,17.61262516,0.160062787,0.230323845,0.290850808,15,,,,0.6,1.182689176,1.344234065,31.81983461,0.8,88,1
MACAMBFAA3,44,25.61628359,17.28076339,0.161986866,0.230674339,0.289636418,15,,,,0.6,1.187553659,1.128435721,31.44248298,0.8,88,1
MACAMBFAA3,66,26.16542155,17.82012089,0.165864746,0.234559057,0.292699191,15,,,,0.6,1.191813351,0.915742685,30.06046611,0.8,88,1
MACAMBFAA3,89,26.44583385,18.77489866,0.168992751,0.238013541,0.296195296,15,,,,0.570948043,1.196591152,0.645476147,28.29350476,0.8,88,1
MACAMBFAA3,111,26.88812229,20.04270157,0.173548161,0.24467443,0.30283802,15,,,,0.295259838,1.199982623,0.489013393,27.36304113,0.8,88,1
MACAMBFAA3,199,26.88812229,20.04270157,0.173548161,0.24467443,0.30283802,15,,,,0.295259838,1.199982623,0.489013393,27.36304113,0.8,88,1
MACAMBAGA3,3,35.125,12.875,0.193817774,0.254145319,0.306759035,15,,,,1,1.1147125,2.01,33,0.8,88,1
MACAMBAGA3,11,35.10733696,12.89266304,0.193793763,0.254085355,0.306656788,15,,,,1,1.115449049,1.998201087,32.98940217,0.8,88,1
MACAMBAGA3,22,35.69539081,12.98817492,0.195602079,0.255354914,0.307612459,15,,,,1,1.120045044,1.849615939,32.4237879,0.8,88,1
MACAMBAGA3,33,37.04593579,13.35751421,0.201188925,0.260657923,0.312584088,15,,,,0.6,1.121687805,1.658988332,31.05592343,0.8,88,1
MACAMBAGA3,44,37.49299037,13.34107688,0.202070552,0.260839679,0.312413004,15,,,,0.6,1.126954536,1.518585856,30.68426314,0.8,88,1
MACAMBAGA3,66,38.83063158,13.74752909,0.206324531,0.264046089,0.315072283,15,,,,0.6,1.13191179,1.204044314,29.56126225,0.8,88,1
MACAMBAGA3,88,38.68541799,13.36912888,0.200929146,0.256337631,0.306806102,15,,,,0.6,1.158706479,0.730702127,29.85383811,0.8,88,1
MACAMBAGA3,110,39.97695035,13.57674772,0.206583547,0.262136751,0.312136751,15,,,,0.128340524,1.166993617,0.390331814,27.53976697,0.8,88,1
MACAMBAGA3,198,39.97695035,13.57674772,0.206583547,0.262136751,0.312136751,15,,,,0.128340524,1.166993617,0.390331814,27.53976697,0.8,88,1
MACAMBFAG3,3,28.28333333,31.09166667,0.210976875,0.348241514,0.440301851,15,,,,1,1.002981667,4.105833333,15.85833333,0.8,88,1
MACAMBFAG3,9,28.52593819,30.28051876,0.210848294,0.343944237,0.433698293,15,,,,1,1.012430243,3.911076527,16.10093819,0.8,88,1
MACAMBFAG3,18,28.67691864,30.42713881,0.211691412,0.344248734,0.433454038,15,,,,1,1.015576108,3.846864361,16.15500253,0.8,88,1
MACAMBFAG3,27,33.70282872,29.39619087,0.223642901,0.331344035,0.405548691,15,,,,0.6,1.070136846,2.159975362,13.90575944,0.8,88,1
MACAMBFAG3,37,34.09111254,29.53501566,0.22433251,0.329676753,0.402316591,15,,,,0.6,1.080217424,1.923417844,13.84632275,0.8,88,1
MACAMBFAG3,55,34.01385992,30.66718492,0.223431086,0.328169701,0.400490623,15,,,,0.6,1.093895167,1.598292013,12.79660721,0.8,88,1
MACAMBFAG3,74,35.14223673,30.52348,0.225947841,0.323298994,0.391476543,15,,,,0.6,1.116301026,1.046763431,12.58466928,0.8,88,1
MACAMBFAG3,93,35.31544702,31.71209031,0.227356721,0.325584472,0.393298084,15,,,,0.424629575,1.137803116,0.543771267,8.421231334,0.8,88,1
MACAMBFAG3,169,35.31544702,31.71209031,0.227356721,0.325584472,0.393298084,15,,,,0.424629575,1.137803116,0.543771267,8.421231334,0.8,88,1
MACAMBFAR3,2,15.14285714,21.57142857,0.124405002,0.209680205,0.287798298,15,,,,1,1.198171429,2.437142857,37.85714286,0.8,88,1
MACAMBFAR3,8,15.14285714,21.57142857,0.124405002,0.209680205,0.287798298,15,,,,1,1.198171429,2.437142857,37.85714286,0.8,88,1
MACAMBFAR3,17,15.14285714,22.03571429,0.12619178,0.21101381,0.288406839,15,,,,1,1.208385714,2.153928571,36.61904762,0.8,88,1
MACAMBFAR3,26,15.73214286,21.9734127,0.12924313,0.213119465,0.289280988,15,,,,0.941141451,1.210531151,1.98018254,35.84232804,0.8,88,1
MACAMBFAR3,35,16.21428571,21.87698413,0.131564761,0.214711711,0.289936624,15,,,,0.6,1.211286508,1.865753968,35.32804233,0.8,88,1
MACAMBFAR3,53,17.9047619,21.36349206,0.141435505,0.220900291,0.289976022,15,,,,0.6,1.211734921,1.582365079,35.00529101,0.8,88,1
MACAMBFAR3,71,18.84848485,25.2037037,0.154896953,0.241946643,0.308896677,15,,,,0.6,1.20926633,1.552407407,36.9315376,0.8,88,1
MACAMBFAR3,89,18.84848485,25.46296296,0.155894698,0.242691334,0.309236489,15,,,,0.542544935,1.214970034,1.394259259,36.24017957,0.8,88,1
MACAMBFAR3,161,18.84848485,25.46296296,0.155894698,0.242691334,0.309236489,15,,,,0.542544935,1.214970034,1.394259259,36.24017957,0.8,88,1
MACAMBAGS3,3,44.52857143,46.84285714,0.262291206,0.413052956,0.513056695,15,,,,1,0.98572,2.999714286,2.385714286,0.8,88,1
MACAMBAGS3,10,44.52857143,46.84285714,0.262291206,0.413052956,0.513056695,15,,,,1,0.98572,2.999714286,2.385714286,0.8,88,1
MACAMBAGS3,20,46.51970443,47.03497537,0.264518295,0.407084908,0.5043379,15,,,,1,0.995844828,2.554078818,1.902463054,0.8,88,1
MACAMBAGS3,30,47.60852848,45.52234685,0.266942177,0.393767259,0.482867443,15,,,,0.6,1.027610882,1.726734041,1.713300493,0.8,88,1
MACAMBAGS3,40,47.16299356,45.7215132,0.265246912,0.391101747,0.478765304,15,,,,0.6,1.03935142,1.51970941,1.647947455,0.8,88,1
MACAMBAGS3,60,48.34974612,43.11843122,0.269547161,0.383141849,0.463867866,15,,,,0.6,1.057026535,1.072877226,1.903251232,0.8,88,1
MACAMBAGS3,80,49.00760094,43.47083996,0.270451623,0.38115276,0.460340169,15,,,,0.438470701,1.066693162,0.788414677,1.33908046,0.8,88,1
MACAMBAGS3,100,47.73333333,48.2,0.261810767,0.379293992,0.461901286,15,,,,0.331559952,1.062846667,0.406666667,0.6,0.8,88,1
MACAMBAGS3,180,47.73333333,48.2,0.261810767,0.379293992,0.461901286,15,,,,0.331559952,1.062846667,0.406666667,0.6,0.8,88,1
MALUVIFAA3,2,14.4,23.03333333,0.135836078,0.21880671,0.28878876,15,,,,1,1.175846667,1.49,36.96666667,0.9,91,1
MALUVIFAA3,6,16.23333333,23.06666667,0.144512452,0.226096883,0.293946923,15,,,,1,1.177346667,1.223333333,34.5,0.9,91,1
MALUVIFAA3,13,18.57589744,22.14051282,0.153386511,0.232888193,0.297592941,15,,,,0.4,1.160497744,1.209487179,33.94615385,0.9,91,1
MALUVIFAA3,20,21.57692308,21.39316239,0.16557816,0.24210013,0.304333806,15,,,,0.4,1.150281197,1.131282051,31.46239316,0.9,91,1
MALUVIFAA3,26,26.53925926,20.60148148,0.183163536,0.255533013,0.313995645,15,,,,0.4,1.130736,0.974148148,29.65925926,0.9,91,1
MALUVIFAA3,40,29.34259259,20.28148148,0.192786418,0.261973632,0.317748292,15,,,,0.4,1.127633333,0.776481481,28.55925926,0.9,91,1
MALUVIFAA3,53,33.33333333,19.96666667,0.20669846,0.271548106,0.323485849,15,,,,0.4,1.1237,0.476666667,26.96666667,0.9,91,1
MALUVIFAA3,66,33.33333333,19.96666667,0.20669846,0.271548106,0.323485849,15,,,,0.2,1.1237,0.476666667,26.96666667,0.9,91,1
MALUVIFAA3,118,33.33333333,19.96666667,0.20669846,0.271548106,0.323485849,15,,,,0.2,1.1237,0.476666667,26.96666667,0.9,91,1
CENEOSFAR4,3,10.00526316,15.07105263,0.089753301,0.155409357,0.238990019,50,,,,1,1.223448421,1.168947368,24.35789474,0.9,87,1
CENEOSFAR4,9,10.58163283,14.77556241,0.096966111,0.162629895,0.242559195,50,,,,0.842105263,1.220750734,1.032351326,23.84283876,0.9,87,1
CENEOSFAR4,19,11.51211466,15.20495141,0.101958331,0.168494208,0.245794481,50,,,,0.8,1.222222271,0.876325787,23.69180683,0.9,87,1
CENEOSFAR4,28,12.28074922,15.700608,0.105555149,0.173789128,0.249462725,1,,,,0.478718952,1.222437813,0.76207952,23.42434526,0.9,87,1
CENEOSFAR4,38,12.72093353,16.11211493,0.107987906,0.176827026,0.252039025,1,,,,0.251835422,1.22205057,0.621974173,22.78926792,0.9,87,1
CENEOSFAR4,57,11.33130538,16.60286293,0.102399774,0.172249471,0.248583182,1,,,,0.154084245,1.217160199,0.524135249,23.80543198,0.9,87,1
CENEOSFAR4,76,11.46582864,15.10991522,0.099949092,0.165193686,0.240562055,1,,,,0.152716278,1.215748692,0.310571556,22.90930949,0.9,87,1
CENEOSFAR4,95,11.71776071,14.49072506,0.100943129,0.163621561,0.237606288,1,,,,0.086956522,1.209242466,0.244466475,23.34808927,0.9,87,1
CENEOSFAR4,171,11.71776071,14.49072506,0.100943129,0.163621561,0.237606288,1,,,,0.086956522,1.209242466,0.244466475,23.34808927,0.9,87,1
CENEOSARN4,3,4.151948052,3.105194805,0.042100835,0.085169942,0.132141268,50,,,,1,1.344016104,0.685584416,48.54935065,0.9,87,1
CENEOSARN4,11,4.312677446,3.151426583,0.042336638,0.085648867,0.132755941,50,,,,0.909090909,1.342657345,0.645415332,48.33983081,0.9,87,1
CENEOSARN4,23,4.596056752,2.99254553,0.042039373,0.085036837,0.131382394,50,,,,0.8,1.345099053,0.529739703,48.02536908,0.9,87,1
CENEOSARN4,35,4.86961256,2.945180074,0.042133594,0.08514836,0.13127892,1,,,,0.244696043,1.345849492,0.458849729,47.93583078,0.9,87,1
CENEOSARN4,46,5.180171454,2.849467401,0.042299749,0.085490735,0.13136542,1,,,,0.013888889,1.345134428,0.394247657,47.73645968,0.9,87,1
CENEOSARN4,70,5.45560945,2.826332197,0.042516687,0.085952414,0.132048841,1,,,,0.013888889,1.344417118,0.341391703,47.11363933,0.9,87,1
CENEOSARN4,93,5.859211894,2.669553392,0.042813783,0.086680447,0.132998943,1,,,,0,1.343878282,0.248974368,45.63935483,0.9,87,1
CENEOSARN4,117,6.012534095,3.028140275,0.042955359,0.087205464,0.131852848,1,,,,0,1.343874698,0.199702915,47.52272939,0.9,87,1
CENEOSARN4,213,6.012534095,3.028140275,0.042955359,0.087205464,0.131852848,1,,,,0,1.343874698,0.199702915,47.52272939,0.9,87,1
CENEOSAFR4,4,6.532394366,7.069014085,0.052297829,0.100713513,0.161168253,50,,,,1,1.313320563,0.777605634,42.98873239,0.9,87,1
CENEOSAFR4,12,6.865074144,7.137952597,0.053246891,0.101601877,0.16235793,50,,,,0.85915493,1.315178327,0.716337295,42.62027227,0.9,87,1
CENEOSAFR4,24,7.08744951,7.183862149,0.05470148,0.10265064,0.163124579,50,,,,0.8,1.318850691,0.627189115,41.99406355,0.9,87,1
CENEOSAFR4,36,7.202644659,7.073673465,0.054667973,0.102582753,0.162635765,1,,,,0.284688978,1.323526933,0.524465889,41.6972669,0.9,87,1
CENEOSAFR4,48,7.337898081,7.08694842,0.054816069,0.102921695,0.162899165,1,,,,0.052239852,1.327507854,0.39674495,41.23254917,0.9,87,1
CENEOSAFR4,73,7.808514518,6.979709101,0.055925303,0.104305995,0.165073857,1,,,,0.043126345,1.329940603,0.310730583,39.87683716,0.9,87,1
CENEOSAFR4,97,8.242863982,6.927809455,0.05720692,0.106125937,0.165806986,1,,,,0.024996105,1.332282279,0.214891574,39.56038979,0.9,87,1
CENEOSAFR4,121,8.645423968,6.254607628,0.057240741,0.104731424,0.162281923,1,,,,0.018867982,1.332836058,0.178984141,40.09586825,0.9,87,1
CENEOSAFR4,217,8.645423968,6.254607628,0.057240741,0.104731424,0.162281923,1,,,,0.018867982,1.332836058,0.178984141,40.09586825,0.9,87,1
CENEOSFSL4,3,21.4,50.2,0.179389372,0.366056509,0.476574778,50,,,,1,1.09158,2.002,4.4,0.9,87,1
CENEOSFSL4,11,19.47424431,51.69656315,0.168332234,0.353744768,0.461098337,50,,,,0.8,1.150210522,1.188474948,4.8,0.9,87,1
CENEOSFSL4,23,19.52801807,52.23381141,0.168113012,0.353999231,0.460604777,50,,,,0.8,1.157963362,1.07370288,4.854545455,0.9,87,1
CENEOSFSL4,34,20.04648569,53.37887156,0.169862717,0.357310388,0.462513542,50,,,,0.4,1.166034035,0.937943821,4.913286713,0.9,87,1
CENEOSFSL4,46,20.35476697,54.26703731,0.170698734,0.359220592,0.463287448,50,,,,0.4,1.174255341,0.80662203,4.972027972,0.9,87,1
CENEOSFSL4,69,21.02459573,54.78333873,0.172867928,0.359028427,0.460752509,50,,,,0.4,1.186600117,0.624982977,5.43513986,0.9,87,1
CENEOSFSL4,92,20.4446118,57.52063665,0.169099396,0.364015538,0.465463237,50,,,,0.161945574,1.20684032,0.29620264,4.795,0.9,87,1
CENEOSFSL4,115,18.17083333,57.17083333,0.167051057,0.361343224,0.460392468,50,,,,0.04,1.2144925,0.241041667,7.658333333,0.9,87,1
CENEOSFSL4,207,18.17083333,57.17083333,0.167051057,0.361343224,0.460392468,50,,,,0.04,1.2144925,0.241041667,7.658333333,0.9,87,1
CENEOSFRN4,2,17.04285714,34.22857143,0.141681469,0.262961038,0.36220124,50,,,,1,1.215965714,0.951428571,10.84285714,0.9,87,1
CENEOSFRN4,6,17.9,34.65714286,0.146424723,0.269107679,0.367450788,50,,,,1,1.219637143,0.915714286,10.41428571,0.9,87,1
CENEOSFRN4,13,18.07190476,35.05,0.147758294,0.271181825,0.369248495,50,,,,1,1.217953905,0.900590476,10.45666667,0.9,87,1
CENEOSFRN4,19,18.82040816,35.90068027,0.153464103,0.278312907,0.373552467,50,,,,0.8,1.211672245,0.809027211,10.77619048,0.9,87,1
CENEOSFRN4,26,19.37968254,36.7231746,0.157286338,0.283833469,0.377926374,50,,,,0.8,1.213636254,0.775933333,10.46634921,0.9,87,1
CENEOSFRN4,39,20.14335039,38.64407729,0.164140141,0.295885855,0.388461697,1,,,,0.142857143,1.211724622,0.743948487,10.23270286,0.9,87,1
CENEOSFRN4,52,19.49457944,43.66448598,0.164201675,0.309467514,0.405522446,1,,,,0,1.21330686,0.545411215,9.084672897,0.9,87,1
CENEOSFRN4,65,22.26495327,43.47383178,0.17587273,0.318709843,0.412465374,1,,,,0,1.201798318,0.571434579,6.256074766,0.9,87,1
CENEOSFRN4,117,22.26495327,43.47383178,0.17587273,0.318709843,0.412465374,1,,,,0,1.201798318,0.571434579,6.256074766,0.9,87,1
CENEOSFAA4,2,22.76153846,19.66923077,0.162332184,0.243463947,0.312582909,50,,,,1,1.193575385,1.393076923,22.85384615,0.9,87,1
CENEOSFAA4,6,22.84358974,19.63846154,0.162730587,0.243796722,0.31275897,50,,,,1,1.193007179,1.396666667,22.86410256,0.9,87,1
CENEOSFAA4,12,24.3,19.40769231,0.168936977,0.249407309,0.316047548,50,,,,1,1.190875385,1.266153846,21.91538462,0.9,87,1
CENEOSFAA4,18,25.4779286,20.02757707,0.17272746,0.25323779,0.318539545,50,,,,0.923076923,1.20211418,1.024476851,20.65727932,0.9,87,1
CENEOSFAA4,24,25.57926127,20.17547384,0.172840349,0.253507565,0.318902379,50,,,,0.8,1.204264698,0.973089226,20.3763023,0.9,87,1
CENEOSFAA4,36,26.87616622,19.92667079,0.176801982,0.256027137,0.319517101,50,,,,0.8,1.204971707,0.879626689,20.99577542,0.9,87,1
CENEOSFAA4,48,27.90371501,20.03457167,0.179795523,0.261521389,0.327164805,50,,,,0.8,1.201853657,0.814747279,16.28757179,0.9,87,1
CENEOSFAA4,61,29.88766751,16.76533362,0.177712942,0.25184363,0.313278266,1,,,,0.307157199,1.202637599,0.733955159,18.41050042,0.9,87,1
CENEOSFAA4,113,29.88766751,16.76533362,0.177712942,0.25184363,0.313278266,1,,,,0.307157199,1.202637599,0.733955159,18.41050042,0.9,87,1
CENEOSFAG4,1,35.01818182,36.95454545,0.239226761,0.368798508,0.453746534,50,,,,1,0.981594545,2.998181818,13.63636364,0.9,87,1
CENEOSFAG4,3,35.01818182,36.95454545,0.239226761,0.368798508,0.453746534,50,,,,1,0.981594545,2.998181818,13.63636364,0.9,87,1
CENEOSFAG4,7,35.12532468,37.06818182,0.239455284,0.369167985,0.454027314,50,,,,0.909090909,0.981702013,2.960681818,13.3538961,0.9,87,1
CENEOSFAG4,11,35.37662338,37.77272727,0.239347544,0.368555623,0.452104669,50,,,,0.818181818,0.992653247,2.6,12.05584416,0.9,87,1
CENEOSFAG4,15,34.83532468,35.59818182,0.233754756,0.352290039,0.430988703,50,,,,0.8,1.013714771,2.174848485,14.01116883,0.9,87,1
CENEOSFAG4,23,33.48181818,34.21818182,0.227313609,0.339268084,0.413921082,50,,,,0.8,1.034366926,1.724458874,15.48181818,0.9,87,1
CENEOSFAG4,30,34.44285714,32.99047619,0.22984056,0.336285043,0.410483879,50,,,,0.8,1.033230408,1.903197279,17.10714286,0.9,87,1
CENEOSFAG4,38,33.06923077,30.68923077,0.227161907,0.330434431,0.405693627,50,,,,0.8,1.064900769,1.491230769,12.11923077,0.9,87,1
CENEOSFAG4,70,33.06923077,30.68923077,0.227161907,0.330434431,0.405693627,50,,,,0.8,1.064900769,1.491230769,12.11923077,0.9,87,1
CENEOSMAG4,2,45.4,29.6,0.259321577,0.352730386,0.418929511,50,,,,1,1.04918,1.318,10,0.9,87,1
CENEOSMAG4,6,45.66433566,29.56083916,0.260153872,0.353314644,0.41943012,50,,,,1,1.047313986,1.310461538,9.833566434,0.9,87,1
CENEOSMAG4,13,45.83076923,28.47692308,0.26129389,0.349944786,0.41358118,50,,,,0.8,1.041935385,1.254307692,10.87692308,0.9,87,1
CENEOSMAG4,20,45.83076923,28.47692308,0.26129389,0.349944786,0.41358118,50,,,,0.8,1.041935385,1.254307692,10.87692308,0.9,87,1
CENEOSMAG4,27,46.29621098,29.47129668,0.263082233,0.353196415,0.417820575,50,,,,0.8,1.038937219,1.201105581,9.827382422,0.9,87,1
CENEOSMAG4,41,44.77682905,27.40613857,0.252599209,0.332948127,0.39440619,50,,,,0.382703449,1.073412665,0.791905365,11.55476053,0.9,87,1
CENEOSMAG4,55,50.58192788,27.53174277,0.270439876,0.346206515,0.405369715,1,,,,0.333333333,1.01594252,0.68627451,11.10228987,0.9,87,1
CENEOSMAG4,68,54.34358974,23.38974359,0.28158409,0.347612807,0.400929413,1,,,,0.278171254,0.999409744,0.533179487,10.20512821,0.9,87,1
CENEOSMAG4,120,54.34358974,23.38974359,0.28158409,0.347612807,0.400929413,1,,,,0.278171254,0.999409744,0.533179487,10.20512821,0.9,87,1
CENEOSFAS4,2,39.025,49.5,0.239804605,0.386996012,0.474822993,50,,,,0.8,1.08633,1.2575,3.75,0.9,87,1
CENEOSFAS4,6,39.025,49.5,0.239804605,0.386996012,0.474822993,50,,,,0.8,1.08633,1.2575,3.75,0.9,87,1
CENEOSFAS4,12,38.539375,50.025,0.238310567,0.387343742,0.475664792,50,,,,0.8,1.09099725,1.2080625,3.35625,0.9,87,1
CENEOSFAS4,19,38.539375,50.025,0.238310567,0.387343742,0.475664792,50,,,,0.8,1.09099725,1.2080625,3.35625,0.9,87,1
CENEOSFAS4,25,35.62317656,52.5978999,0.228821207,0.385522983,0.475137874,50,,,,0.8,1.114505263,0.846109784,2.102678571,0.9,87,1
CENEOSFAS4,38,34.77684859,52.74040493,0.225720581,0.381536697,0.469947739,1,,,,0.230686174,1.116560871,0.696495599,2.83125,0.9,87,1
CENEOSFAS4,51,34.09507042,53.29225352,0.222813726,0.384830229,0.475555943,1,,,,0,1.115387676,0.80834507,2,0.9,87,1
CENEOSFAS4,63,34.09507042,53.29225352,0.222813726,0.384830229,0.475555943,1,,,,0,1.115387676,0.80834507,2,0.9,87,1
CENEOSFAS4,111,34.09507042,53.29225352,0.222813726,0.384830229,0.475555943,1,,,,0,1.115387676,0.80834507,2,0.9,87,1
CENEOSAGS4,1,42,46.5,0.249937761,0.382114679,0.471438046,50,,,,1,0.98465,1.94,8,0.9,87,1
CENEOSAGS4,3,42,46.5,0.249937761,0.382114679,0.471438046,50,,,,1,0.98465,1.94,8,0.9,87,1
CENEOSAGS4,7,42,46.5,0.249937761,0.382114679,0.471438046,50,,,,1,0.98465,1.94,8,0.9,87,1
CENEOSAGS4,10,42,46.5,0.249937761,0.382114679,0.471438046,50,,,,1,0.98465,1.94,8,0.9,87,1
CENEOSAGS4,14,42,46.5,0.249937761,0.382114679,0.471438046,50,,,,1,0.98465,1.94,8,0.9,87,1
CENEOSAGS4,21,42.38333333,46.83333333,0.24849629,0.378760844,0.466842518,1,,,,0,1.00086,1.701333333,7.75,0.9,87,1
CENEOSAGS4,28,42.5,47.5,0.245695215,0.374979703,0.461878347,1,,,,0,1.02075,1.42,7.5,0.9,87,1
CENEOSAGS4,35,42,41,0.252422744,0.369308592,0.452565392,1,,,,0,0.9644,2.32,13,0.9,87,1
CENEOSAGS4,63,42,41,0.252422744,0.369308592,0.452565392,1,,,,0,0.9644,2.32,13,0.9,87,1
CEGLEIMAG4,4,44.71153846,30.39615385,0.265630077,0.38732627,0.472980467,5,,,,1,0.964046154,3.763846154,7.357692308,0.9,94,1
CEGLEIMAG4,12,47.87314585,27.37265647,0.270007219,0.378008092,0.454816371,5,,,,0.8,0.990821126,2.853046733,7.3345244,0.9,94,1
CEGLEIMAG4,25,51.33336388,24.75574251,0.275813469,0.370773429,0.44107479,5,,,,0.8,1.005076592,2.209331075,6.684425504,0.9,94,1
CEGLEIMAG4,38,52.72964767,23.3787884,0.277108114,0.366390257,0.433149634,1,,,,0.231745087,1.01618281,1.841880222,6.724124639,0.9,94,1
CEGLEIMAG4,51,54.23041201,21.79576319,0.278738546,0.361474144,0.424100064,1,,,,0.230769231,1.029520552,1.409358436,6.727121877,0.9,94,1
CEGLEIMAG4,77,56.33632132,20.09323158,0.281080759,0.356282673,0.414600107,1,,,,0.207645956,1.042141462,0.951537265,6.605709124,0.9,94,1
CEGLEIMAG4,103,57.83511364,17.36466067,0.280021036,0.347633438,0.401615349,1,,,,0.068593356,1.054559463,0.516547395,7.255600649,0.9,94,1
CEGLEIMAG4,129,59.03663524,18.19799961,0.283310931,0.348536801,0.402388745,1,,,,0,1.047951914,0.438761435,7.288315737,0.9,94,1
CEGLEIMAG4,233,59.03663524,18.19799961,0.283310931,0.348536801,0.402388745,1,,,,0,1.047951914,0.438761435,7.288315737,0.9,94,1
