SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF,BEXP,Bperm
CEGLEIFAR1,CERRADO,GLEISSOLO,Franco Arenosa,-11.01643,-48.08218,0.9,84,173,0.094713898,0.163480544,0.255259043,0.22675839,0.1,1.266334006,0.19994958,13.9767507,16.52212885,10.60364146,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,3,0.250662623,0.403675237,0.503785146,1,0.5,1.004328571,2.298571429,42.71428571,50.14285714,1.857142857,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,9,0.250784907,0.4035047,0.503505086,1,0.5,1.003803697,2.292067227,42.74957983,50.09747899,1.872268908,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,18,0.252377516,0.402145068,0.500924283,0.857142857,0.5,1.002073451,2.218648459,43.24722689,49.63336134,1.924117647,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,27,0.255582529,0.396353108,0.49041057,0.857142857,0.5,1.013845312,1.853042399,44.32514897,48.32816654,1.995546218,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,36,0.259005135,0.390562898,0.479746569,0.8,0.5,1.031688737,1.450016006,45.59819928,47.10960384,1.90972389,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,54,0.262981989,0.386994087,0.473102389,0.8,0.5,1.031239738,1.281026411,46.73488595,45.83584634,2.145330132,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,73,0.261127748,0.376906822,0.457836293,0.2,0.1,1.039460235,0.657058824,46.46588235,45.79529412,2.548235294,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,91,0.2670593,0.372213199,0.448702501,0.157135628,0.1,1.03208,0.374,48.4,44.2,2.6,,
CEGLEIAGS1,CERRADO,GLEISSOLO,Argilo-Siltosa,-8.363657143,-44.80165714,0.9,84,163,0.2670593,0.372213199,0.448702501,0.157135628,0.1,1.03208,0.374,48.4,44.2,2.6,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,3,0.068164102,0.124459337,0.220133993,1,0.5,1.282666667,1.783333333,8.333333333,8.666666667,22.66666667,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,9,0.068164102,0.124459337,0.220133993,1,0.5,1.282666667,1.783333333,8.333333333,8.666666667,22.66666667,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,18,0.068164102,0.123710448,0.21814318,1,0.5,1.28403037,1.723703704,8.411111111,8.511111111,22.58888889,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,28,0.065375148,0.120921494,0.212964966,1,0.5,1.297379844,1.435001949,8.649707602,7.914619883,23.06608187,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,37,0.063837464,0.117993017,0.206271162,0.8,0.5,1.305375795,1.126290657,9.017115706,7.257309942,22.98958855,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,56,0.060735423,0.113500183,0.196677296,0.2,0.5,1.320919365,0.656865079,9.51547619,6.266666667,23.18690476,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,75,0.060974199,0.111652768,0.191391961,0.2,0.5,1.321125873,0.465373016,9.829761905,5.833333333,22.67738095,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,94,0.04,0.08,0.1920001,0,0.1,1.3266,0.1,8,7,3,,
CEGLEIAFR1,CERRADO,GLEISSOLO,Areia Franca,-12.7111,-46.61666667,0.9,84,170,0.04,0.08,0.1920001,0,0.1,1.3266,0.1,8,7,3,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,3,0.138088509,0.28074235,0.389440033,1,5,1.18785913,1.572608696,14.53478261,38.00434783,13.00434783,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,10,0.147629945,0.282748976,0.384547113,1,5,1.19399913,1.154130435,16.84347826,36.91304348,11.9173913,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,20,0.163247517,0.291463809,0.386254224,1,5,1.188671864,0.99504453,19.90783661,35.94680926,11.02107293,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,30,0.165363505,0.283421223,0.373537759,0.6,1.5,1.206972575,0.599284225,20.94160767,34.9144136,11.07196992,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,40,0.170428581,0.289023976,0.377524863,0.6,1.5,1.203647072,0.561379787,21.90194223,35.35367749,10.61273553,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,60,0.179017989,0.295265374,0.379002481,0.6,1.5,1.206213128,0.466321173,23.57368306,35.25721783,10.56932748,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,80,0.183016834,0.301245718,0.38524739,0.6,1.5,1.200063303,0.38802417,24.75297921,36.27956172,9.034166354,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,100,0.181533588,0.300785475,0.385649658,0.489923272,1.5,1.19664834,0.315707483,24.93331066,36.74965986,8.077301587,,
CEPLINFRN1,CERRADO,PLINTOSSOLO,Franco,-8.830517391,-46.84758261,0.9,73,180,0.181533588,0.300785475,0.385649658,0.489923272,1.5,1.19664834,0.315707483,24.93331066,36.74965986,8.077301587,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,3,0.088084334,0.157149727,0.240246305,0.965517241,5,1.273746207,1.016551724,9.110344828,16.61034483,27.64137931,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,10,0.08813428,0.156930308,0.239798843,0.965517241,5,1.274913034,0.992774697,9.135664336,16.58462342,27.64684511,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,21,0.092489413,0.160980807,0.240499227,1,5,1.275990016,0.81795125,9.929575597,16.84067398,27.68385379,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,32,0.098508782,0.166915713,0.244450539,0.847344326,5,1.279239993,0.625802228,11.04466744,17.33971284,26.75645588,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,43,0.105403229,0.173483143,0.248087197,0.6,1.5,1.282423283,0.423692212,12.18002166,18.04051672,26.69552455,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,65,0.113053346,0.18358178,0.256159873,0.6,1.5,1.278570162,0.312386782,13.59636568,19.00401336,25.91010394,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,86,0.12832647,0.199113464,0.266867807,0.6,1.5,1.269586468,0.250609772,16.73016873,18.54731356,25.29902188,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,108,0.131650654,0.204957989,0.274770706,0.490856648,1.5,1.264703179,0.200719759,17.07894419,19.95040724,23.94766214,,
CEPLINFAR1,CERRADO,PLINTOSSOLO,Franco Arenosa,-10.41217586,-48.38317586,0.9,73,196,0.131650654,0.204957989,0.274770706,0.490856648,1.5,1.264703179,0.200719759,17.07894419,19.95040724,23.94766214,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,3,0.190252105,0.324019119,0.41598481,1,5,1.113595294,2.496470588,23.18235294,35.04117647,14.8,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,10,0.191119704,0.32121389,0.410217643,1,5,1.126592105,2.129004128,23.749742,34.75923633,14.55872033,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,21,0.198272811,0.321572332,0.40689782,1,5,1.12807551,1.835570942,26.29719146,33.94091986,13.11991513,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,32,0.213838428,0.327222485,0.403369659,0.6,1.5,1.130455968,1.414754541,30.25193634,32.81115891,12.29166299,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,42,0.224362616,0.33231634,0.404596912,0.6,1.5,1.126634549,1.186028478,33.43190925,32.32103407,11.36840978,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,64,0.233028915,0.332715191,0.40038933,0.6,1.5,1.129715851,0.822077739,36.61153383,31.30921861,10.43131757,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,85,0.239261542,0.336502175,0.402842132,0.6,1.5,1.129194476,0.557730947,38.5063973,31.98402167,8.038099749,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,107,0.249035572,0.341376071,0.404233992,0.435405115,1.5,1.130203537,0.304376976,40.89658163,31.34396204,5.873599004,,
CEPLINFAG1,CERRADO,PLINTOSSOLO,Franco Argilosa,-9.785329412,-48.82024118,0.9,73,195,0.249035572,0.341376071,0.404233992,0.435405115,1.5,1.130203537,0.304376976,40.89658163,31.34396204,5.873599004,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,3,0.116127411,0.186155068,0.260143606,1,5,1.2292856,1.3688,15.268,15.828,27.236,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,11,0.120011821,0.190528063,0.263678598,1,5,1.228391999,1.320926813,16.14018772,15.91951921,26.75639158,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,22,0.1320931,0.202807501,0.274494871,0.989998194,5,1.223522512,1.193644403,18.3615146,16.51659083,24.88993256,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,33,0.144126357,0.214140986,0.283069822,0.6,1.5,1.218614418,1.017993296,20.9928376,16.60295359,23.46173671,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,44,0.155470626,0.224673068,0.289829298,0.6,1.5,1.21482412,0.857997308,23.61036658,16.19580923,22.51124184,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,66,0.171751598,0.241132018,0.302081105,0.6,1.5,1.207239096,0.665792585,27.09759171,16.28550099,20.61018502,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,89,0.183638146,0.253994585,0.313195508,0.6,1.5,1.20387017,0.37252433,29.52539749,17.52621426,17.49476693,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,111,0.189352395,0.261734818,0.319755274,0.320499927,1.5,1.20320239,0.271314642,29.88055208,19.15476369,17.03898461,,
CEPLINFAA1,CERRADO,PLINTOSSOLO,Fraco Argilo-Arenosa,-11.204404,-48.818708,0.9,73,199,0.189352395,0.261734818,0.319755274,0.320499927,1.5,1.20320239,0.271314642,29.88055208,19.15476369,17.03898461,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,3,0.234365548,0.342066787,0.419135356,1,5,1.04115875,2.71875,40.60625,26.65,15.08125,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,11,0.240480487,0.338122963,0.409043503,1,5,1.056173149,2.084190039,44.00361462,24.61264025,13.99089072,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,23,0.268723085,0.339845011,0.398535457,0.6,1.5,1.044885471,1.247993649,54.11623511,20.5595681,11.91316449,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,35,0.279804605,0.347870422,0.404334949,0.6,1.5,1.03214622,1.071947999,58.60703802,19.38066351,10.03441237,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,47,0.281519899,0.348441454,0.404148758,0.6,1.5,1.033607927,0.928246446,59.55346697,19.1669801,9.508624219,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,70,0.284176325,0.350603961,0.405649994,0.6,1.5,1.036289128,0.76284992,60.17979808,19.65900834,8.625397681,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,94,0.288917216,0.354705371,0.408730454,0.6,1.5,1.037119229,0.498997391,61.83282842,19.42751458,6.873944138,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,118,0.283688691,0.350534059,0.405429683,0.336254613,1.5,1.045257003,0.433277311,60.00504456,20.40920295,7.291209575,,
CEPLINMAG1,CERRADO,PLINTOSSOLO,Argilosa,-13.8492,-50.1541625,0.9,73,214,0.283688691,0.350534059,0.405429683,0.336254613,1.5,1.045257003,0.433277311,60.00504456,20.40920295,7.291209575,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,4,0.170035079,0.279757888,0.369995943,1,5,1.148,3.145,22.16666667,24.01666667,16.55,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,13,0.170425364,0.280209511,0.370403519,1,5,1.147327683,3.142001263,22.26862374,23.99267677,16.47203283,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,27,0.190888198,0.283648248,0.353855154,0.989657912,5,1.180911842,1.752993186,28.8438447,19.54248955,15.2021715,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,40,0.200918457,0.277019123,0.334773129,0.6,1.5,1.202621382,0.853214146,33.33077652,14.63870167,13.98569423,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,54,0.207946718,0.283389915,0.339876434,0.6,1.5,1.194663275,0.75491597,35.38977273,14.19561129,13.02036311,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,81,0.211534078,0.285143111,0.340189308,0.6,1.5,1.194291503,0.626974486,36.91340909,13.40789969,12.34713427,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,108,0.217675154,0.288961039,0.341764211,0.546682967,1.5,1.188888075,0.404724959,39.73571429,11.87866995,10.45779967,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,135,0.205130936,0.271763523,0.324735499,0.232137739,1.5,1.16794,0.19,39.36666667,10.9,9.733333333,,
CEPLINAGA1,CERRADO,PLINTOSSOLO,Argilo-Arenosa,-11.11535,-49.77606667,0.9,73,243,0.205130936,0.271763523,0.324735499,0.232137739,1.5,1.16794,0.19,39.36666667,10.9,9.733333333,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,4,0.0579717,0.114718615,0.210200389,1,5,1.299928571,0.755714286,6.071428571,10.92857143,22.41428571,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,12,0.059554971,0.120060388,0.218749326,1,5,1.29042,0.712857143,6.385714286,12.07142857,21.77142857,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,25,0.060769586,0.121550852,0.220751327,0.986560977,5,1.297425794,0.565580318,6.425207306,12.43487464,20.76236128,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,38,0.05123177,0.115599524,0.227734314,0.6,1.5,1.303642799,0.564186825,3.767610035,13.84149618,21.43851817,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,50,0.049196134,0.116114071,0.235463765,0.89990979,5,1.306583538,0.357050046,3.502571166,15.21046832,17.35617539,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,76,0.054651443,0.120281922,0.23395306,0.912715695,5,1.301145172,0.294931895,4.915733088,14.64236302,16.94631925,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,101,0.061219858,0.124919152,0.230917792,0.8,5,1.295992222,0.244259259,6.692592593,13.83703704,16.40740741,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,127,0.046640676,0.124039263,0.272506472,0.6,1.5,1.301411111,0.241851852,2.518518519,20.74074074,8.814814815,,
CEPLINAFR1,CERRADO,PLINTOSSOLO,Areia Franca,-8.1306,-46.32581429,0.9,73,231,0.046640676,0.124039263,0.272506472,0.6,1.5,1.301411111,0.241851852,2.518518519,20.74074074,8.814814815,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,4,0.207001737,0.404693106,0.508102941,1,5,1.07467,2.11,27.1,55.5,3.75,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,12,0.229327111,0.368353158,0.457520643,1,5,1.07654,0.91,36.2,47.45,3.2,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,25,0.237947433,0.36994584,0.456295427,0.937488713,5,1.071300417,0.788125,38.90833333,46.72083333,2.783333333,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,37,0.244154066,0.371092572,0.455413272,0.6,1.5,1.067527917,0.700375,40.85833333,46.19583333,2.483333333,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,50,0.253464014,0.37281267,0.45409004,0.6,1.5,1.061869167,0.56875,43.78333333,45.40833333,2.033333333,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,75,0.27070466,0.375998036,0.451639609,0.6,1.5,1.05139,0.325,49.2,43.95,1.2,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,100,0.27070466,0.375998036,0.451639609,0.5,1.5,1.05139,0.325,49.2,43.95,1.2,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,125,0.256395158,0.377782491,0.461074812,0.6,1.5,1.045729778,0.4,46.30444444,49.10888889,1.286666667,,
CEPLINAGS1,CERRADO,PLINTOSSOLO,Argilo-Siltosa,-8.60735,-47.0618,0.9,73,225,0.256395158,0.377782491,0.461074812,0.6,1.5,1.045729778,0.4,46.30444444,49.10888889,1.286666667,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,3,0.119994584,0.339783425,0.458722224,1,5,1.243714286,0.574285714,10.07142857,56.72857143,8.042857143,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,11,0.119994584,0.339783425,0.458722224,1,5,1.243714286,0.574285714,10.07142857,56.72857143,8.042857143,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,22,0.122835021,0.334066791,0.451230927,0.803561754,5,1.227940831,0.609584685,10.84769388,54.91172913,8.619399351,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,34,0.132411024,0.332114134,0.445516807,0.8,5,1.21999856,0.584017542,12.97597959,53.35572913,8.639042208,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,45,0.140696591,0.335046921,0.445530841,0.6,1.5,1.216894269,0.399829996,15.24900794,53.48430736,7.251294192,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,68,0.160961195,0.336548102,0.439389463,0.6,1.5,1.201188559,0.333792027,19.54087302,51.38593074,6.768497475,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,91,0.171701314,0.343553036,0.44230548,0.5,1.5,1.19682489,0.280912157,21.30992063,51.68419913,6.038573232,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,114,0.166164117,0.350426526,0.449623611,0.543735252,1.5,1.2195,0.17,18.75,54.5,6,,
CEPLINFSL1,CERRADO,PLINTOSSOLO,Franco Siltosa,-9.185985714,-45.23201429,0.9,73,206,0.166164117,0.350426526,0.449623611,0.543735252,1.5,1.2195,0.17,18.75,54.5,6,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,3,0.166508342,0.400876436,0.510885448,1,5,1.1653,0.87,19,63.5,1.5,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,11,0.216528649,0.386662036,0.477079167,1,5,1.11745,0.685,31,54,1.5,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,22,0.217810585,0.371273761,0.457240309,0.6,1.5,1.1149,0.24,32,51.5,1.5,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,33,0.217810585,0.371273761,0.457240309,0.6,1.5,1.1149,0.24,32,51.5,1.5,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,44,0.217810585,0.371273761,0.457240309,0.391365037,1.5,1.1149,0.24,32,51.5,1.5,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,66,0.23074761,0.363017453,0.442258366,0.6,1.5,1.1285,0.13,35,47,2,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,88,0.23074761,0.363017453,0.442258366,0.6,1.5,1.1285,0.13,35,47,2,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,110,0.23074761,0.363017453,0.442258366,0.6,1.5,1.1285,0.13,35,47,2,,
CEPLINFAS1,CERRADO,PLINTOSSOLO,Fraco Argilo-Siltosa,-9.8751,-44.92275,0.9,73,198,0.23074761,0.363017453,0.442258366,0.6,1.5,1.1285,0.13,35,47,2,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,3,0.060526003,0.109619908,0.164898535,1,5,1.31832,0.694666667,8.933333333,4.466666667,38.2,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,11,0.060543288,0.109637162,0.164877855,1,5,1.318301017,0.691868927,8.962550444,4.448103309,38.21194512,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,23,0.061775376,0.11086925,0.165908274,1,5,1.31761619,0.653874244,9.341757623,4.446079597,38.04245238,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,34,0.063467599,0.112612374,0.166724091,1,3.5,1.318438088,0.54431243,9.902516098,4.384045738,37.79983637,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,46,0.065911607,0.115091232,0.168747103,1,3.5,1.318194125,0.467665176,10.70363889,4.239132777,37.29146651,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,69,0.068857958,0.118089921,0.170557268,1,3.5,1.317357607,0.3512232,11.6387925,3.77752983,36.78171683,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,92,0.073399899,0.122733684,0.174297095,1,3.5,1.313379561,0.227687321,13.04111622,3.670551229,36.05175776,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,116,0.072414742,0.12141542,0.173942009,1,3.5,1.309336227,0.197511422,13.37531319,3.384745763,34.61068534,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,212,0.072414742,0.12141542,0.173942009,1,3.5,1.309336227,0.197511422,13.37531319,3.384745763,34.61068534,,
CELATOAFR1,CERRADO,LATOSSOLO,Areia Franca,-14.23884667,-51.07958667,0.1,61,404,0.072414742,0.12141542,0.173942009,1,3.5,1.309336227,0.197511422,13.37531319,3.384745763,34.61068534,,
CELATOMAG1,CERRADO,LATOSSOLO,Argilosa,-16.45391667,-50.19936667,0.1,61,4,0.267792274,0.344511445,0.404934037,1,5,1.00918955,2.070810811,53.07612613,18.3490991,12.86171171,,
CELATOMAG1,CERRADO,LATOSSOLO,Argilosa,-16.45391667,-50.19936667,0.1,61,12,0.269072158,0.344802767,0.404697071,1,5,1.009406714,1.983219736,53.6590363,18.24068235,12.57877631,,
CELATOMAG1,CERRADO,LATOSSOLO,Argilosa,-16.45391667,-50.19936667,0.1,61,24,0.271904859,0.344697739,0.403186659,1,5,1.011187188,1.753601967,55.42061686,17.50540467,11.96620937,,
CELATOMAG1,CERRADO,LATOSSOLO,Argilosa,-16.45391667,-50.19936667,0.1,61,36,0.273617048,0.344227891,0.401551402,1,3.5,1.014312538,1.548568802,56.74369293,16.89457481,11.52065666,,
CELATOMAG1,CERRADO,LATOSSOLO,Argilosa,-16.45391667,-50.19936667,0.1,61,48,0.276120014,0.344077047,0.399985197,1,3.5,1.017694267,1.299104332,58.39192364,16.22130798,10.89873186,,
