SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF
AMLATOFAA1,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,61,77,0.15584768,0.213663064,0.267679986,0.938380837,3.5,1.232166287,0.487630119,28.02909951,10.93962241,28.30324891
AMLATOFAA1,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,61,103,0.160481402,0.217787991,0.270928325,0.6,3.5,1.230800915,0.346058186,29.42503319,10.72812562,27.20176382
AMLATOFAA1,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,61,128,0.156459429,0.213561493,0.266710308,0,3.5,1.23818163,0.295246116,28.54795732,11.14287454,28.85632539
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,3,0.070456802,0.125233551,0.188683788,1,5,1.299568571,1.222857143,10.27738095,9.657142857,40.19761905
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,11,0.074497805,0.128785304,0.190573628,1,5,1.298572947,1.081848387,11.29713954,9.641508338,39.74108101
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,23,0.079953143,0.133301419,0.193933412,1,5,1.296046658,0.949640557,12.55356254,9.476921943,38.38879867
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,35,0.086010292,0.13944073,0.198939214,0.85763801,3.5,1.292334223,0.811210512,14.22515905,9.373462786,37.15738084
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,47,0.091521023,0.14463198,0.202661185,0.920145996,3.5,1.290661129,0.643584879,15.69873087,9.216507523,35.97266176
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,71,0.096524633,0.149535411,0.206873022,0.925954727,3.5,1.288152552,0.522420162,17.07282926,9.145706907,34.94749849
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,95,0.10294475,0.155479712,0.211384135,0.6,3.5,1.28452933,0.297113451,18.91549992,8.919441509,33.30560011
AMLATOFAR1,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,61,119,0.102792402,0.155378812,0.211655072,0.6,3.5,1.286252923,0.22801505,18.90442596,9.363822818,33.88209455
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,4,0.194973058,0.314592982,0.399788564,1,5,1.154377714,2.384285714,27.63142857,31.17714286,15.66857143
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,12,0.203684359,0.316102155,0.394889689,1,5,1.170105502,1.728616226,29.27714938,30.80818397,14.30251445
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,25,0.219137953,0.322329723,0.393482057,0.977643901,3.5,1.168864892,1.308998536,32.75423272,29.64715162,12.86923537
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,38,0.224543451,0.321333193,0.388296386,0.854237125,3.5,1.174329073,0.999862942,34.44177894,28.55750634,12.5379626
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,51,0.227702575,0.320378728,0.38515651,0.928697836,3.5,1.1774913,0.819554022,35.54425053,27.85477245,12.1962566
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,76,0.2303876,0.318862024,0.381191395,0.906264759,3.5,1.183449075,0.586210322,36.56250484,27.19534374,11.8768699
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,102,0.230991657,0.314802897,0.37483958,0.6,3.5,1.187973129,0.396531232,37.05809575,26.27278765,12.34892193
AMLATOFAG1,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,61,127,0.227778814,0.309716344,0.3694458,0,3.5,1.197160104,0.360959918,35.97338517,25.22278287,12.89635604
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,4,0.219503935,0.444382541,0.55016163,1,5,1.13308,2.61,26.56666667,61.81666667,2.583333333
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,13,0.242054713,0.392629317,0.481924814,1,3.5,1.128143333,1.355,38.13333333,49.81666667,2.6
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,27,0.251859577,0.383561548,0.46763884,0.968820816,3.5,1.128976667,0.976666667,42.3,47.15,1.933333333
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,40,0.255498412,0.380441193,0.46161247,0.78734503,3.5,1.132807024,0.79452381,43.63928571,45.81071429,1.933333333
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,54,0.257924302,0.378360957,0.457594891,0.9212894,3.5,1.135360595,0.673095238,44.53214286,44.91785714,1.933333333
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,81,0.261158821,0.375587308,0.452238118,0.969651156,3.5,1.138765357,0.511190476,45.72261905,43.72738095,1.933333333
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,108,0.265784083,0.373906899,0.448294086,0.723566571,3.5,1.135905123,0.389556277,47.32287157,42.59823232,1.906024531
AMLATOAGS1,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,61,135,0.247847232,0.374048773,0.454413041,0,3.5,1.15742,0.383333333,42.1,47.83333333,2.233333333
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,4,0.117604874,0.234371513,0.350785132,1,5,1.24422,1.866666667,12.43333333,30.76666667,10.93333333
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,14,0.13425201,0.249787211,0.358021843,1,5,1.23572,1.626666667,15.76666667,30.76666667,9.6
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,28,0.158517038,0.259054208,0.34511984,0.958325809,3.5,1.279035632,0.391908046,20.64942529,29.6,8.340229885
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,43,0.161272426,0.261605772,0.34631764,0.715511014,3.5,1.277628736,0.352183908,21.20114943,29.6,8.11954023
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,57,0.170328897,0.271321203,0.351919733,1,3.5,1.275216667,0.198333333,22.83333333,30.26666667,7.366666667
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,86,0.172312425,0.272070727,0.351419613,1,3.5,1.272393939,0.188787879,23.37878788,29.72121212,7.23030303
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,114,0.176613782,0.273861161,0.350646072,0.6,3.5,1.265338303,0.176060606,24.49606061,28.61393939,7.048484848
AMLATOFRN1,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,61,143,0.191523911,0.283344987,0.353197541,0,3.5,1.24389,0.155,28.2,26,5.8
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,4,0.044121464,0.089121464,0.13520038,1,5,1.3416,0.945,8,1.25,48
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,12,0.044316702,0.089316702,0.135380752,1,5,1.334045294,0.753382353,9.304901961,1.75,46.22254902
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,24,0.045956387,0.09117861,0.137232272,1,5,1.331803379,0.703926312,9.817362429,1.772222222,45.72510015
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,36,0.049208584,0.095097473,0.141475155,0.907311738,3.5,1.327058951,0.629030677,10.80521822,1.838888889,44.66880666
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,49,0.052278577,0.098667466,0.144920563,0.950568043,3.5,1.323384255,0.505909235,11.83662239,1.888888889,43.50552393
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,73,0.056219974,0.10327553,0.14961756,0.913105175,3.5,1.318060301,0.385823846,13.0829222,1.955555556,42.19097618
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,98,0.059806147,0.107306147,0.153604042,0.6,3.5,1.313097647,0.280441176,14.19411765,2,41.15294118
AMLATOAFR1,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,61,122,0.055948093,0.100948093,0.135948093,0,3.5,1.3192,0.215,13.5,2,52
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,4,0.16421244,0.430778067,0.550962548,0.7,5,1.202155,1.765,11.69166667,66.85,2.25
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,12,0.167013585,0.418204256,0.532288826,0.7,5,1.219963818,1.176259781,13.31752739,65.96807512,1.934741784
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,24,0.168253996,0.412841258,0.524793707,0.7,5,1.223124719,1.010695478,14.26152136,65.17240492,1.939607656
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,36,0.163373036,0.398144422,0.508649913,0.1,1.5,1.218271225,0.81217713,17.2000369,62.94044234,1.626274323
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,48,0.170368181,0.39558839,0.50190916,0.1,1.5,1.21702179,0.664401331,18.77517444,62.04988022,1.646157395
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,72,0.180103207,0.394072603,0.495355487,0.1,1.5,1.214283766,0.527958208,20.80269212,60.90131187,1.671040467
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,96,0.183565715,0.392646836,0.490490994,0,1.5,1.218148391,0.337335295,21.41159872,60.99882683,1.760640688
AMPLINFSL1,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,73,120,0.193335481,0.393571639,0.488256074,0,1.5,1.217721696,0.187011696,24.57025898,61.29122807,1.485714286
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,3,0.08400092,0.159348961,0.256703185,0.7,5,1.268574286,1.501785714,9.228571429,17.80714286,25.80357143
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,9,0.08435782,0.159693435,0.256877358,0.7,5,1.268733827,1.489960035,9.300645114,17.81451083,25.74610815
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,19,0.088790855,0.163495882,0.258223043,0.7,5,1.269730606,1.325164095,10.25895704,17.79073728,25.50100217
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,29,0.097101284,0.169608062,0.253145012,0.7,5,1.270025925,1.048491476,12.49336698,17.39752954,26.78845351
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,39,0.105002146,0.176446303,0.257654079,0.1,1.5,1.269946414,0.881945655,13.92938183,17.28348828,24.87148863
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,59,0.114766859,0.185455575,0.262101118,0.1,1.5,1.276246675,0.586314028,16.24129638,17.13102829,23.46257395
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,79,0.128975388,0.199252676,0.2715098,0.1,1.5,1.271381719,0.343790307,18.98254885,17.40731011,21.67693101
AMPLINFAR1,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,73,99,0.130011834,0.197444933,0.266044839,0,1.5,1.272154545,0.263376623,19.70454545,16.23116883,23.18441558
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,3,0.215723523,0.32476672,0.402948676,0.7,5,1.112604308,2.368307692,35.66769231,30.02153846,16.92307692
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,10,0.253459624,0.343066062,0.411572496,0.7,5,1.094871618,1.503585612,46.63122187,26.66684326,11.25812488
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,21,0.264620651,0.348220647,0.414033849,0.1,1.5,1.087414541,1.207316231,50.32466025,25.51368535,9.114507656
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,32,0.274428319,0.350391748,0.412241789,0.1,1.5,1.082435744,0.868165929,53.97721406,24.13634222,7.936998575
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,43,0.278095779,0.351331564,0.411954515,0.1,1.5,1.078870201,0.759652553,55.53317635,23.47764689,7.460426565
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,64,0.280494528,0.350698364,0.409897962,0.1,1.5,1.078629601,0.612209019,56.75750262,22.80861666,7.26245329
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,86,0.284524587,0.35021318,0.407237581,0,1.5,1.07688705,0.434897382,58.18274219,22.18166118,7.020397138
AMPLINMAG1,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,73,107,0.278684271,0.345151416,0.401374701,0,1.5,1.095474174,0.300418883,55.54166391,22.52480332,7.770628369
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,3,0.105121315,0.258900573,0.38466137,0.7,5,1.2523,1.268571429,11.14285714,39.28571429,8.285714286
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,11,0.133136044,0.265400713,0.377255336,0.7,5,1.240421004,1.109668616,15.54324701,36.7137102,8.419548872
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,23,0.140436664,0.271441618,0.379680352,0.1,1.5,1.248859861,0.715530493,17.33467001,37.5454191,5.818045113
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,34,0.146628579,0.276294865,0.380809494,0.1,1.5,1.247681992,0.636619828,18.42125625,37.42947516,5.78520164
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,46,0.152159543,0.280557138,0.381682154,0.1,1.5,1.246938275,0.56000876,19.39657962,37.33392978,5.749111415
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,69,0.166479556,0.290598557,0.384265622,0.1,1.5,1.241205816,0.44217008,21.88229194,37.04450782,5.54887218
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,92,0.194926976,0.308250698,0.386594451,0,1.5,1.224686316,0.263070175,27.24736842,34.74912281,5.222807018
AMPLINFRN1,AMAZÔNIA,PLINTOSSOLO,Franco,-6.877428571,-58.23457143,0.9,73,115,0.185296021,0.299626768,0.380724757,0,1.5,1.2432825,0.173875,25.475,35.0875,5.1375
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,3,0.113081421,0.180482513,0.249673,0.7,5,1.238985455,1.846060606,14.57878788,14.09090909,35.71515152
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,11,0.128711395,0.196080191,0.263490923,0.7,5,1.229000933,1.586751081,18.46602251,14.04341522,32.76400003
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,22,0.140779941,0.208714566,0.274324551,0.7,5,1.223103638,1.398842088,20.60891602,14.59818638,30.9288108
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,34,0.146386946,0.210990124,0.273535981,0.1,1.5,1.225532066,1.153083433,22.19176478,13.88765307,30.47044523
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,45,0.155905916,0.217644315,0.277299618,0.1,1.5,1.221500766,0.939088278,24.74563519,13.37955164,29.35241084
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,68,0.167862938,0.229040234,0.286169716,0.1,1.5,1.217122906,0.749710561,27.20354688,13.24550032,27.47004149
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,91,0.182754572,0.244386132,0.298377112,0,1.5,1.210328323,0.496294577,30.28704906,13.72091216,25.08236338
AMPLINFAA1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Arenosa,-6.879618182,-57.23280606,0.9,73,114,0.176128735,0.237992686,0.291261014,0,1.5,1.230002972,0.27366553,29.00913927,13.3333562,24.83028515
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,3,0.14799143,0.284507461,0.380560073,0.7,5,1.204095,1.9835,17.5,35.63,20.205
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,11,0.165327807,0.291750213,0.37850175,0.7,5,1.208900694,1.456251641,21.74825126,34.34274874,18.50592298
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,22,0.19309588,0.30522078,0.385064245,0.1,1.5,1.190570918,1.11821159,28.30703525,33.13437482,14.52302233
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,33,0.202445547,0.310023169,0.386340792,0.1,1.5,1.187004126,0.961800725,30.69696681,32.75083742,13.86113798
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,44,0.214313809,0.315211064,0.386550536,0.1,1.5,1.182494437,0.767293692,33.80035806,31.61131436,13.06588649
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,66,0.22962711,0.325018198,0.391713269,0.1,1.5,1.174610744,0.534274718,37.61616143,31.74376112,11.84537843
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,88,0.244598904,0.333924607,0.39644893,0,1.5,1.162991626,0.423116921,41.00042486,31.57342955,10.89315911
AMPLINFAG1,AMAZÔNIA,PLINTOSSOLO,Franco Argilosa,-4.991675,-55.383805,0.9,73,110,0.231235577,0.321422374,0.384582245,0,1.5,1.200773578,0.269387293,37.76314585,29.68757102,10.93864122
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,3,0.213681516,0.456962449,0.559408568,0.7,5,1.108968,2.829333333,21.70666667,64.44,2.993333333
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,10,0.210547486,0.42476013,0.527057501,0.7,5,1.14342989,1.827372016,25.53127572,60.59187929,2.872400549
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,20,0.212614565,0.419564818,0.519972826,0.7,5,1.14551361,1.674500771,26.67368142,59.54570278,2.894422465
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,31,0.221656442,0.41311907,0.508445234,0.1,1.5,1.143507406,1.441600138,29.4977082,57.42495322,2.890918696
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,41,0.225423292,0.406047147,0.498439364,0.1,1.5,1.146373284,1.241183432,31.18076283,55.73023463,2.967702174
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,62,0.232046176,0.391909882,0.47905551,0.1,1.5,1.149733272,0.863081767,34.50665305,52.48594662,3.084528289
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,83,0.246666023,0.373034221,0.452335439,0,1.5,1.148282247,0.389223891,40.8165037,46.97083442,2.605133626
AMPLINFAS1,AMAZÔNIA,PLINTOSSOLO,Fraco Argilo-Siltosa,-4.40148,-57.16733333,0.9,73,104,0.247313454,0.372144904,0.45133081,0,1.5,1.150749286,0.309785714,41.365,46.998,2.02
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,4,0.218934207,0.461483662,0.563621679,0.7,5,1.126527273,2.58,23.09090909,66.27272727,1.990909091
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,12,0.225532355,0.41085845,0.506452996,0.7,5,1.138353757,1.316451825,33.51313444,56.89790787,1.807505395
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,24,0.24856676,0.393651419,0.480679265,0.1,1.5,1.113454343,1.051607093,41.5761047,49.69050099,2.155826062
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,37,0.253290983,0.3898035,0.474093392,0.1,1.5,1.113569362,0.889646356,43.27469223,48.33637819,2.03983412
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,49,0.257181838,0.385520343,0.467482643,0.1,1.5,1.114532116,0.736367541,44.68500565,47.22275145,1.993873802
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,74,0.272906796,0.378444418,0.453175266,0.1,1.5,1.104643704,0.436875543,49.646083,42.74379725,1.794589332
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,99,0.281242895,0.378730007,0.451567094,0,1.5,1.093839838,0.394463248,52.25346154,40.91,1.086153846
AMPLINAGS1,AMAZÔNIA,PLINTOSSOLO,Argilo-Siltosa,-2.958990909,-62.17306364,0.9,73,124,0.284068796,0.375563784,0.445034506,0,1.5,1.098700762,0.295235374,52.83034014,38.80040816,1.376870748
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,2,0.069559907,0.119559907,0.185232542,0.7,5,1.320166667,0.993333333,6.666666667,10,38.33333333
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,7,0.069559907,0.119559907,0.185232542,0.7,5,1.320166667,0.993333333,6.666666667,10,38.33333333
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,15,0.069765213,0.119765213,0.184932902,0.7,5,1.321082222,0.955555556,6.8,9.911111111,38.31111111
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,23,0.070130744,0.120130744,0.183745796,0.7,5,1.322482222,0.932222222,7.133333333,9.577777778,38.81111111
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,30,0.070906886,0.120906886,0.18195941,0.7,5,1.325713333,0.833333333,7.733333333,9.066666667,39.26666667
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,46,0.081134924,0.131230922,0.191840759,0.1,1.5,1.328137835,0.659444444,8.847701149,9.906130268,37.01819923
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,61,0.080044316,0.130188312,0.188852902,0.1,1.5,1.322776753,0.699166667,9.871551724,8.959195402,37.92729885
AMPLINAFR1,AMAZÔNIA,PLINTOSSOLO,Areia Franca,-4.065166667,-56.42723333,0.9,73,76,0.090261591,0.14049345,0.196647501,0.1,1.5,1.32881319,0.3825,11.44741379,9.356896552,35.77672414
AMPLINAGA1,AMAZÔNIA,PLINTOSSOLO,Argilo-Arenosa,-7.267016667,-55.34358333,0.9,73,4,0.168884361,0.25063038,0.317102137,0.7,5,1.158046667,2.353333333,26.98333333,17.51666667,28.5
AMPLINAGA1,AMAZÔNIA,PLINTOSSOLO,Argilo-Arenosa,-7.267016667,-55.34358333,0.9,73,12,0.179901396,0.254353907,0.31194719,0.7,5,1.17412,1.72,30.18333333,15.5,28.71666667
AMPLINAGA1,AMAZÔNIA,PLINTOSSOLO,Argilo-Arenosa,-7.267016667,-55.34358333,0.9,73,24,0.189441002,0.255767846,0.309732762,0.1,1.5,1.173196127,1.196361269,33.71429924,15.30099432,28.89701705
AMPLINAGA1,AMAZÔNIA,PLINTOSSOLO,Argilo-Arenosa,-7.267016667,-55.34358333,0.9,73,37,0.199985463,0.262150459,0.312831122,0.1,1.5,1.169531493,0.830338542,37.14270833,14.75642361,27.62517361
AMPLINAGA1,AMAZÔNIA,PLINTOSSOLO,Argilo-Arenosa,-7.267016667,-55.34358333,0.9,73,49,0.206319541,0.267542315,0.318077594,0.1,1.5,1.161202705,0.758946496,39.21089015,14.50737058,26.20566604
